Clearing Fee,Date,User,Route,Side,Exec Qty,Security,Root,Expiry,Strike,Call/Put,Average Price,Portfolio,Commission Type,Commission Rate,WEX Connect Rate,Exch\. Fee Rate,Total Charge,drv_trade_client_account_execution_id
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,4,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.2000,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,4,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.2000,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,4,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.2000,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,4,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.2000,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,4,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.2000,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,4,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.2000,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,3,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.1500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,3,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.1500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,4,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.2000,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,4,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.2000,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,4,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.2000,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,4,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.2000,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,2,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.1000,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,2,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.1000,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,4,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.2000,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,4,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.2000,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,3,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.1500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,3,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.1500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,3,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.1500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,3,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.1500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,4,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0.0025,$0.2100,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0.0025,$0.0525,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,5,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0.0025,$0.2625,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,2,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0.0025,$0.1050,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,2,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0.0025,$0.1050,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0.0025,$0.0525,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0.0025,$0.0525,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,3,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.1500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,3,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.1500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0.49,$0.5400,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0.49,$0.5400,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP,BYO,5,IPOF,IPOF,20/08/2021,$10.00,C,$0.36,KEPOS,Per Unit,0.05,0,0.5,$2.7500,306067
0,6/18/2021,DSmanik,WEX-SWEEP,BYO,5,IPOF,IPOF,20/08/2021,$10.00,C,$0.36,KEPOS,Per Unit,0.05,0,0.49,$2.7000,306067
0,6/18/2021,DSmanik,WEX-SWEEP,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.36,KEPOS,Per Unit,0.05,0,0.49,$0.5400,306067
0,6/18/2021,DSmanik,WEX-SWEEP,SLO,15,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.7500,306067
0,6/18/2021,DSmanik,WEX-SWEEP,SLO,5,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.2500,306067
0,6/18/2021,DSmanik,WEX-SWEEP,SLO,5,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0.49,$2.7000,306067
0,6/18/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0.48,$0.5300,306067
0,6/18/2021,DSmanik,WEX-SWEEP,SLO,3,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0.46,$1.5300,306067
0,6/18/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0.49,$0.5400,306067
0,6/18/2021,DSmanik,WEX-SWEEP,SLO,6,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0.0025,$0.3150,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,20/08/2021,$12.50,C,$0.17,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
0,6/18/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.37,KEPOS,Per Unit,0.05,0,0,$0.0500,306067
