User,Date,Route,Side,Exec Qty,Security,Root,Expiry,Strike,Call/Put,Average Price,Portfolio,Commission Type,Commission Rate,WEX Connect Rate,Exch\. Fee Rate,Clearing Fee,Total Charge
DSmanik,8/19/2021,WEX-SWEEP,SLC,9,LEV,LEV,2021-08-20,$12.50,P,$0.65,DIFESA,Per Unit,0.05,0,-0.85,0,$(7.2000)
DSmanik,8/19/2021,WEX-SWEEP,SLC,9,LEV,LEV,2021-08-20,$12.50,P,$0.65,DIFESA,Per Unit,0.05,0,-0.85,0,$(7.2000)
DSmanik,8/19/2021,WEX-SWEEP,SLC,8,LEV,LEV,2021-08-20,$12.50,P,$0.65,DIFESA,Per Unit,0.05,0,-0.8,0,$(6.0000)
DSmanik,8/19/2021,WEX-SWEEP,SLC,10,LEV,LEV,2021-08-20,$12.50,P,$0.65,DIFESA,Per Unit,0.05,0,-0.85,0,$(8.0000)
DSmanik,8/19/2021,WEX-SWEEP,SLC,4,LEV,LEV,2021-08-20,$12.50,P,$0.65,DIFESA,Per Unit,0.05,0,-0.8,0,$(3.0000)
DSmanik,8/19/2021,WEX-SWEEP,SLC,10,LEV,LEV,2021-08-20,$12.50,P,$0.65,DIFESA,Per Unit,0.05,0,-0.86,0,$(8.1000)
DSmanik,8/19/2021,WEX-SWEEP,SLC,9,LEV,LEV,2021-08-20,$12.50,P,$0.70,DIFESA,Per Unit,0.05,0,-0.85,0,$(7.2000)
DSmanik,8/19/2021,WEX-SWEEP,SLC,8,LEV,LEV,2021-08-20,$12.50,P,$0.70,DIFESA,Per Unit,0.05,0,-0.8,0,$(6.0000)
DSmanik,8/19/2021,WEX-SWEEP,SLC,9,LEV,LEV,2021-08-20,$12.50,P,$0.70,DIFESA,Per Unit,0.05,0,-0.85,0,$(7.2000)
DSmanik,8/19/2021,WEX-SWEEP,SLC,10,LEV,LEV,2021-08-20,$12.50,P,$0.70,DIFESA,Per Unit,0.05,0,-0.85,0,$(8.0000)
DSmanik,8/19/2021,WEX-SWEEP,SLC,10,LEV,LEV,2021-08-20,$12.50,P,$0.70,DIFESA,Per Unit,0.05,0,-0.86,0,$(8.1000)
DSmanik,8/19/2021,WEX-SWEEP,SLC,4,LEV,LEV,2021-08-20,$12.50,P,$0.70,DIFESA,Per Unit,0.05,0,-0.8,0,$(3.0000)
DSmanik,8/19/2021,WEX-SWEEP,SLC,9,LEV,LEV,2021-08-20,$12.50,P,$0.70,DIFESA,Per Unit,0.05,0,-0.85,0,$(7.2000)
DSmanik,8/19/2021,WEX-SWEEP,SLC,9,LEV,LEV,2021-08-20,$12.50,P,$0.70,DIFESA,Per Unit,0.05,0,-0.85,0,$(7.2000)
DSmanik,8/19/2021,WEX-SWEEP,SLC,8,LEV,LEV,2021-08-20,$12.50,P,$0.70,DIFESA,Per Unit,0.05,0,-0.8,0,$(6.0000)
DSmanik,8/19/2021,WEX-SWEEP,SLC,10,LEV,LEV,2021-08-20,$12.50,P,$0.70,DIFESA,Per Unit,0.05,0,-0.85,0,$(8.0000)
DSmanik,8/19/2021,WEX-SWEEP,SLC,10,LEV,LEV,2021-08-20,$12.50,P,$0.70,DIFESA,Per Unit,0.05,0,-0.86,0,$(8.1000)
DSmanik,8/19/2021,WEX-SWEEP,SLC,4,LEV,LEV,2021-08-20,$12.50,P,$0.70,DIFESA,Per Unit,0.05,0,-0.8,0,$(3.0000)
DSmanik,8/19/2021,WEX-SWEEP,SLC,1,MYPS,MYPS,2021-08-20,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0,-0.86,0,$(0.8100)
DSmanik,8/19/2021,WEX-SWEEP,SLC,15,MYPS,MYPS,2021-08-20,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0,0.85,0,$13.5000
DSmanik,8/19/2021,WEX-SWEEP,SLC,1,MYPS,MYPS,2021-08-20,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/19/2021,WEX-SWEEP,SLC,1,MYPS,MYPS,2021-08-20,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/19/2021,WEX-SWEEP,SLC,1,MYPS,MYPS,2021-08-20,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0,0,0,$0.0500
DSmanik,8/19/2021,WEX-SWEEP,SLC,1,MYPS,MYPS,2021-08-20,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0,0.0025,0,$0.0525
DSmanik,8/19/2021,WEX-SWEEP,SLC,6,MYPS,MYPS,2021-08-20,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0,-0.86,0,$(4.8600)
DSmanik,8/19/2021,WEX-SWEEP,SLC,1,MYPS,MYPS,2021-08-20,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0,-0.85,0,$(0.8000)
DSmanik,8/19/2021,WEX-SWEEP,SLC,5,MYPS,MYPS,2021-08-20,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0,-0.8,0,$(3.7500)
DSmanik,8/19/2021,WEX-SWEEP,SLC,2,MYPS,MYPS,2021-08-20,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0,-0.8,0,$(1.5000)
DSmanik,8/19/2021,WEX-SWEEP,SLC,6,MYPS,MYPS,2021-08-20,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0,-0.85,0,$(4.8000)
DSmanik,8/19/2021,WEX-SWEEP,SLC,5,MYPS,MYPS,2021-08-20,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0,-0.85,0,$(4.0000)
DSmanik,8/19/2021,WEX-SWEEP,SLC,5,MYPS,MYPS,2021-08-20,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0,-0.85,0,$(4.0000)
DSmanik,8/19/2021,WEX-SWEEP,SLC,10,MYPS,MYPS,2021-08-20,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0,0.85,0,$9.0000
DSmanik,8/19/2021,WEX-SWEEP,SLC,4,MYPS,MYPS,2021-08-20,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0,0,0,$0.2000
DSmanik,8/19/2021,WEX-SWEEP,SLC,10,MYPS,MYPS,2021-08-20,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0,0.85,0,$9.0000
DSmanik,8/19/2021,WEX-SWEEP,SLC,10,MYPS,MYPS,2021-08-20,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0,0.85,0,$9.0000
DSmanik,8/19/2021,WEX-SWEEP,SLC,15,MYPS,MYPS,2021-08-20,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0,0.85,0,$13.5000
DSmanik,8/19/2021,WEX-SWEEP,SLC,9,MYPS,MYPS,2021-08-20,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0,0.85,0,$8.1000
DSmanik,8/19/2021,WEX-SWEEP,SLC,3,MYPS,MYPS,2021-08-20,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0,0.85,0,$2.7000
DSmanik,8/19/2021,WEX-SWEEP,SLC,10,MYPS,MYPS,2021-08-20,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0,0.85,0,$9.0000
DSmanik,8/19/2021,WEX-SWEEP,SLC,5,MYPS,MYPS,2021-08-20,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0,0.0025,0,$0.2625
DSmanik,8/19/2021,WEX-SWEEP,SLC,5,MYPS,MYPS,2021-08-20,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0,0,0,$0.2500
DSmanik,8/20/2021,WEX-SWEEP,SLC,1,SUNL,SUNL,2021-08-20,$7.50,P,$2.30,DIFESA-OMNI,Per Unit,0.05,0,-0.86,0,$(0.8100)
DSmanik,8/20/2021,WEX-SWEEP,SLC,1,SUNL,SUNL,2021-08-20,$7.50,P,$2.30,DIFESA-OMNI,Per Unit,0.05,0,-0.85,0,$(0.8000)
DSmanik,8/20/2021,WEX-SWEEP,SLC,1,MYPS,MYPS,2021-08-20,$5.00,P,$0.65,DIFESA-OMNI,Per Unit,0.05,0,-0.85,0,$(0.8000)
DSmanik,8/20/2021,WEX-SWEEP,SLC,1,MYPS,MYPS,2021-08-20,$5.00,P,$0.65,DIFESA-OMNI,Per Unit,0.05,0,-0.86,0,$(0.8100)
DSmanik,8/20/2021,WEX-SWEEP,SLC,2,MYPS,MYPS,2021-08-20,$5.00,P,$0.65,DIFESA-OMNI,Per Unit,0.05,0,-0.85,0,$(1.6000)
DSmanik,8/20/2021,WEX-SWEEP,SLC,1,MYPS,MYPS,2021-08-20,$5.00,P,$0.65,DIFESA-OMNI,Per Unit,0.05,0,-0.85,0,$(0.8000)
DSmanik,8/20/2021,WEX-SWEEP,SLC,1,MYPS,MYPS,2021-08-20,$5.00,P,$0.65,DIFESA-OMNI,Per Unit,0.05,0,-0.85,0,$(0.8000)
DSmanik,8/20/2021,WEX-SWEEP,SLC,1,MYPS,MYPS,2021-08-20,$5.00,P,$0.65,DIFESA-OMNI,Per Unit,0.05,0,-0.86,0,$(0.8100)
DSmanik,8/20/2021,WEX-SWEEP,SLC,2,MYPS,MYPS,2021-08-20,$5.00,P,$0.65,DIFESA-OMNI,Per Unit,0.05,0,-0.85,0,$(1.6000)
DSmanik,8/20/2021,WEX-SWEEP,SLC,16,MYPS,MYPS,2021-08-20,$5.00,P,$0.60,DIFESA-OMNI,Per Unit,0.05,0,0.0025,0,$0.8400
DSmanik,8/20/2021,WEX-SWEEP,SLC,16,MYPS,MYPS,2021-08-20,$5.00,P,$0.60,DIFESA-OMNI,Per Unit,0.05,0,0.0025,0,$0.8400
DSmanik,8/20/2021,WEX-SWEEP,SLC,12,MYPS,MYPS,2021-08-20,$5.00,P,$0.60,DIFESA-OMNI,Per Unit,0.05,0,0.0025,0,$0.6300
DSmanik,8/20/2021,WEX-SWEEP,SLC,3,MYPS,MYPS,2021-08-20,$5.00,P,$0.60,DIFESA-OMNI,Per Unit,0.05,0,-0.01,0,$0.1200
DSmanik,8/20/2021,WEX-SWEEP,SLC,1,MYPS,MYPS,2021-08-20,$5.00,P,$0.60,DIFESA-OMNI,Per Unit,0.05,0,-0.01,0,$0.0400
DSmanik,8/20/2021,WEX-SWEEP,SLC,10,MYPS,MYPS,2021-08-20,$5.00,P,$0.60,DIFESA-OMNI,Per Unit,0.05,0,0.0025,0,$0.5250
DSmanik,8/20/2021,WEX-SWEEP,SLC,2,MYPS,MYPS,2021-08-20,$5.00,P,$0.60,DIFESA-OMNI,Per Unit,0.05,0,0.0025,0,$0.1050
DSmanik,8/20/2021,WEX-SWEEP,SLO,5,IPOF,IPOF,2021-12-17,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0,0.49,0,$2.7000
DSmanik,8/20/2021,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-12-17,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0,0.49,0,$0.5400
DSmanik,8/20/2021,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-12-17,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0,0.49,0,$0.5400
DSmanik,8/20/2021,WEX-SWEEP,SLO,10,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.0025,0,$0.5250
DSmanik,8/20/2021,WEX-SWEEP,SLO,10,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.37,0,$4.2000
DSmanik,8/20/2021,WEX-SWEEP,SLO,7,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.43,0,$3.3600
DSmanik,8/20/2021,WEX-SWEEP,SLO,13,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0,0,$0.6500
DSmanik,8/20/2021,WEX-SWEEP,SLO,10,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0,0,$0.5000
DSmanik,8/20/2021,WEX-SWEEP,SLO,8,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.49,0,$4.3200
DSmanik,8/20/2021,WEX-SWEEP,SLO,4,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.5,0,$2.2000
DSmanik,8/20/2021,WEX-SWEEP,SLO,3,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.5,0,$1.6500
DSmanik,8/20/2021,WEX-SWEEP,SLO,4,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.48,0,$2.1200
DSmanik,8/20/2021,WEX-SWEEP,SLO,2,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0,0,$0.1000
DSmanik,8/20/2021,WEX-SWEEP,SLO,4,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.46,0,$2.0400
DSmanik,8/20/2021,WEX-SWEEP,SLO,12,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.46,0,$6.1200
DSmanik,8/20/2021,WEX-SWEEP,SLO,10,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0,0,$0.5000
DSmanik,8/20/2021,WEX-SWEEP,SLO,6,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.49,0,$3.2400
DSmanik,8/20/2021,WEX-SWEEP,SLO,14,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.5,0,$7.7000
DSmanik,8/20/2021,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,-0.2,0,$(0.1500)
DSmanik,8/20/2021,WEX-SWEEP,SLO,20,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,-0.2,0,$(3.0000)
DSmanik,8/20/2021,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.5,0,$0.5500
DSmanik,8/20/2021,WEX-SWEEP,SLO,4,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.49,0,$2.1600
DSmanik,8/20/2021,WEX-SWEEP,SLO,3,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.49,0,$1.6200
DSmanik,8/20/2021,WEX-SWEEP,SLO,13,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0,0,$0.6500
DSmanik,8/20/2021,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.49,0,$0.5400
DSmanik,8/20/2021,WEX-SWEEP,SLO,2,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.49,0,$1.0800
DSmanik,8/20/2021,WEX-SWEEP,SLO,2,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.43,0,$0.9600
DSmanik,8/20/2021,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.43,0,$0.4800
DSmanik,8/20/2021,WEX-SWEEP,SLO,4,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.5,0,$2.2000
DSmanik,8/20/2021,WEX-SWEEP,SLO,7,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.5,0,$3.8500
DSmanik,8/20/2021,WEX-SWEEP,SLO,24,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.0025,0,$1.2600
DSmanik,8/20/2021,WEX-SWEEP,SLO,62,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.5,0,$34.1000
DSmanik,8/20/2021,WEX-SWEEP,SLO,4,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.5,0,$2.2000
DSmanik,8/20/2021,WEX-SWEEP,SLO,4,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.5,0,$2.2000
DSmanik,8/20/2021,WEX-SWEEP,SLO,9,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.0025,0,$0.4725
DSmanik,8/20/2021,WEX-SWEEP,SLO,3,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.5,0,$1.6500
DSmanik,8/20/2021,WEX-SWEEP,SLO,16,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.49,0,$8.6400
DSmanik,8/20/2021,WEX-SWEEP,SLO,4,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.46,0,$2.0400
DSmanik,8/20/2021,WEX-SWEEP,SLO,5,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0,0,$0.2500
DSmanik,8/20/2021,WEX-SWEEP,SLO,7,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.5,0,$3.8500
DSmanik,8/20/2021,WEX-SWEEP,SLO,9,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0,0,$0.4500
DSmanik,8/20/2021,WEX-SWEEP,SLO,9,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.37,0,$3.7800
DSmanik,8/20/2021,WEX-SWEEP,SLO,6,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.48,0,$3.1800
DSmanik,8/20/2021,WEX-SWEEP,SLO,4,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.48,0,$2.1200
DSmanik,8/20/2021,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,-0.2,0,$(0.1500)
DSmanik,8/20/2021,WEX-SWEEP,SLO,6,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.49,0,$3.2400
DSmanik,8/20/2021,WEX-SWEEP,SLO,3,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.49,0,$1.6200
DSmanik,8/20/2021,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.5,0,$0.5500
DSmanik,8/20/2021,WEX-SWEEP,SLO,14,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.46,0,$7.1400
DSmanik,8/20/2021,WEX-SWEEP,SLO,4,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.49,0,$2.1600
DSmanik,8/20/2021,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.49,0,$0.5400
DSmanik,8/20/2021,WEX-SWEEP,SLO,4,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0,0,$0.2000
DSmanik,8/20/2021,WEX-SWEEP,SLO,16,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.43,0,$7.6800
DSmanik,8/20/2021,WEX-SWEEP,SLO,2,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.43,0,$0.9600
DSmanik,8/20/2021,WEX-SWEEP,SLO,5,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.49,0,$2.7000
DSmanik,8/20/2021,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.43,0,$0.4800
DSmanik,8/20/2021,WEX-SWEEP,SLO,3,IPOF,IPOF,2021-12-17,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.43,0,$(1.1400)
DSmanik,8/20/2021,WEX-SWEEP,SLO,2,IPOF,IPOF,2021-12-17,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,0,$(0.4000)
DSmanik,8/20/2021,WEX-SWEEP,SLO,3,IPOF,IPOF,2021-12-17,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.42,0,$(1.1100)
DSmanik,8/20/2021,WEX-SWEEP,SLO,3,IPOF,IPOF,2021-12-17,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,0,$(0.6000)
DSmanik,8/20/2021,WEX-SWEEP,SLO,38,IPOF,IPOF,2021-12-17,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,0,$(7.6000)
DSmanik,8/20/2021,WEX-SWEEP,SLO,3,IPOF,IPOF,2021-12-17,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,0,$(0.6000)
DSmanik,8/20/2021,WEX-SWEEP,SLO,3,IPOF,IPOF,2021-12-17,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.3,0,$(0.7500)
DSmanik,8/20/2021,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-12-17,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,0,$(0.2000)
DSmanik,8/20/2021,WEX-SWEEP,SLO,9,IPOF,IPOF,2021-12-17,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,0,$(1.8000)
DSmanik,8/20/2021,WEX-SWEEP,SLO,3,IPOF,IPOF,2021-12-17,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,0,$(0.6000)
DSmanik,8/20/2021,WEX-SWEEP,SLO,9,IPOF,IPOF,2021-12-17,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,0,$(1.8000)
DSmanik,8/20/2021,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-12-17,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,0,$(0.2000)
DSmanik,8/20/2021,WEX-SWEEP,SLO,3,IPOF,IPOF,2021-12-17,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,0,$(0.6000)
DSmanik,8/20/2021,WEX-SWEEP,SLO,3,IPOF,IPOF,2021-12-17,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,0,$(0.6000)
DSmanik,8/20/2021,WEX-SWEEP,SLO,9,IPOF,IPOF,2021-12-17,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,0,$(1.8000)
DSmanik,8/20/2021,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-12-17,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,0,$(0.2000)
DSmanik,8/20/2021,WEX-SWEEP,SLO,3,IPOF,IPOF,2021-12-17,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,0,$(0.6000)
DSmanik,8/20/2021,WEX-SWEEP,SLO,3,IPOF,IPOF,2021-12-17,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,0,$(0.6000)
DSmanik,8/20/2021,WEX-SWEEP,SLO,9,IPOF,IPOF,2021-12-17,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,0,$(1.8000)
DSmanik,8/20/2021,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-12-17,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,0,$(0.2000)
DSmanik,8/20/2021,WEX-SWEEP,SLO,3,IPOF,IPOF,2021-12-17,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,0,$(0.6000)
DSmanik,8/20/2021,WEX-SWEEP,SLO,3,IPOF,IPOF,2021-12-17,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,0,$(0.6000)
DSmanik,8/20/2021,WEX-SWEEP,SLO,9,IPOF,IPOF,2021-12-17,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,0,$(1.8000)
DSmanik,8/20/2021,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-12-17,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,0,$(0.2000)
DSmanik,8/20/2021,WEX-SWEEP,SLO,3,IPOF,IPOF,2021-12-17,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,0,$(0.6000)
DSmanik,8/20/2021,WEX-SWEEP,SLO,3,IPOF,IPOF,2021-12-17,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,0,$(0.6000)
DSmanik,8/20/2021,WEX-SWEEP,SLO,9,IPOF,IPOF,2021-12-17,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,0,$(1.8000)
DSmanik,8/20/2021,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-12-17,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,0,$(0.2000)
DSmanik,8/20/2021,WEX-SWEEP,SLO,3,IPOF,IPOF,2021-12-17,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,0,$(0.6000)
DSmanik,8/20/2021,WEX-SWEEP,SLO,3,IPOF,IPOF,2021-12-17,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,0,$(0.6000)
DSmanik,8/20/2021,WEX-SWEEP,SLO,7,IPOF,IPOF,2021-12-17,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,0,$(1.4000)
DSmanik,8/20/2021,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-12-17,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,0,$(0.2000)
DSmanik,8/20/2021,WEX-SWEEP,SLO,2,IPOF,IPOF,2021-12-17,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,0,$(0.4000)
DSmanik,8/20/2021,WEX-SWEEP,SLO,2,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.5,0,$1.1000
DSmanik,8/20/2021,WEX-SWEEP,SLO,6,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.5,0,$3.3000
DSmanik,8/20/2021,WEX-SWEEP,SLO,3,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.43,0,$1.4400
DSmanik,8/20/2021,WEX-SWEEP,SLO,5,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.5,0,$2.7500
DSmanik,8/20/2021,WEX-SWEEP,SLO,6,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.46,0,$3.0600
DSmanik,8/20/2021,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.43,0,$0.4800
DSmanik,8/20/2021,WEX-SWEEP,SLO,3,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.49,0,$1.6200
DSmanik,8/20/2021,WEX-SWEEP,SLO,4,IPOF,IPOF,2021-12-17,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,-0.01,0,$0.1600
