WEX Connect Rate,Date,User,Route,Side,Exec Qty,Security,Root,Expiry,Strike,Call/Put,Average Price,Portfolio,Commission Type,Commission Rate,,Exch. Fee Rate,Clearing Fee,Total Charge
0,7/27/2021,DSmanik,ISE-OPT,SLO,1,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,ISE-OPT,SLO,7,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.3500
0,7/27/2021,DSmanik,ISE-OPT,SLO,7,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.3500
0,7/27/2021,DSmanik,ISE-OPT,SLO,1,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,ISE-OPT,SLO,4,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.2000
0,7/27/2021,DSmanik,ISE-OPT,SLO,1,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,ISE-OPT,SLO,2,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.1000
0,7/27/2021,DSmanik,ISE-OPT,SLO,1,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,ISE-OPT,SLO,4,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.2000
0,7/27/2021,DSmanik,ISE-OPT,SLO,1,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,ISE-OPT,SLO,2,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.1000
0,7/27/2021,DSmanik,ISE-OPT,SLO,1,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,ISE-OPT,SLO,4,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.2000
0,7/27/2021,DSmanik,ISE-OPT,SLO,8,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.4000
0,7/27/2021,DSmanik,ISE-OPT,SLO,1,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,ISE-OPT,SLO,3,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.1500
0,7/27/2021,DSmanik,ISE-OPT,SLO,3,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.1500
0,7/27/2021,DSmanik,ISE-OPT,SLO,1,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,ISE-OPT,SLO,4,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.2000
0,7/27/2021,DSmanik,ISE-OPT,SLO,8,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.4000
0,7/27/2021,DSmanik,ISE-OPT,SLO,4,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.2000
0,7/27/2021,DSmanik,ISE-OPT,SLO,3,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.1500
0,7/27/2021,DSmanik,ISE-OPT,SLO,1,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,ISE-OPT,SLO,1,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,ISE-OPT,SLO,1,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,ISE-OPT,SLO,14,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.7000
0,7/27/2021,DSmanik,ISE-OPT,SLO,2,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.1000
0,7/27/2021,DSmanik,ISE-OPT,SLO,2,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.1000
0,7/27/2021,DSmanik,ISE-OPT,SLO,1,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,ISE-OPT,SLO,1,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,ISE-OPT,SLO,2,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.1000
0,7/27/2021,DSmanik,ISE-OPT,SLO,2,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.1000
0,7/27/2021,DSmanik,ISE-OPT,SLO,4,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.2000
0,7/27/2021,DSmanik,ISE-OPT,SLO,1,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,ISE-OPT,SLO,6,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.3000
0,7/27/2021,DSmanik,ISE-OPT,SLO,4,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.2000
0,7/27/2021,DSmanik,ISE-OPT,SLO,3,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.1500
0,7/27/2021,DSmanik,ISE-OPT,SLO,2,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.1000
0,7/27/2021,DSmanik,ISE-OPT,SLO,1,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,ISE-OPT,SLO,6,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.3000
0,7/27/2021,DSmanik,ISE-OPT,SLO,1,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,ISE-OPT,SLO,3,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.1500
0,7/27/2021,DSmanik,ISE-OPT,SLO,1,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,ISE-OPT,SLO,3,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.1500
0,7/27/2021,DSmanik,ISE-OPT,SLO,4,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.2000
0,7/27/2021,DSmanik,ISE-OPT,SLO,1,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,ISE-OPT,SLO,4,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.2000
0,7/27/2021,DSmanik,ISE-OPT,SLO,4,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.2000
0,7/27/2021,DSmanik,ISE-OPT,SLO,4,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.2000
0,7/27/2021,DSmanik,ISE-OPT,SLO,6,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.3000
0,7/27/2021,DSmanik,ISE-OPT,SLO,1,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,ISE-OPT,SLO,1,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,ISE-OPT,SLO,6,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.3000
0,7/27/2021,DSmanik,ISE-OPT,SLO,3,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.1500
0,7/27/2021,DSmanik,ISE-OPT,SLO,1,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,ISE-OPT,SLO,2,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.1000
0,7/27/2021,DSmanik,ISE-OPT,SLO,6,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.3000
0,7/27/2021,DSmanik,ISE-OPT,SLO,2,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.1000
0,7/27/2021,DSmanik,ISE-OPT,SLO,2,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.1000
0,7/27/2021,DSmanik,ISE-OPT,SLO,1,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,ISE-OPT,SLO,1,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,ISE-OPT,SLO,4,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.2000
0,7/27/2021,DSmanik,ISE-OPT,SLO,1,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,ISE-OPT,SLO,2,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.1000
0,7/27/2021,DSmanik,ISE-OPT,SLO,1,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,ISE-OPT,SLO,4,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.2000
0,7/27/2021,DSmanik,ISE-OPT,SLO,2,SPCE,SPCE,21/01/2022,$24.00,P,$4.50,BNP,Per Unit,0.05,,0,0,$0.1000
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,BYO,10,EWT,EWT,17/09/2021,$61.00,P,$1.72,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.5000
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,SLO,10,EWT,EWT,17/09/2021,$65.00,C,$0.92,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.5000
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,BYO,6,EWT,EWT,17/09/2021,$61.00,P,$1.72,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.3000
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,SLO,6,EWT,EWT,17/09/2021,$65.00,C,$0.92,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.3000
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,BYO,7,EWT,EWT,17/09/2021,$61.00,P,$1.72,NEWFOUNDLAND-OMNI,Per Unit,0.05,,-0.75,0,$(4.9000)
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,SLO,7,EWT,EWT,17/09/2021,$65.00,C,$0.91,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.3500
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,BYO,18,EWT,EWT,17/09/2021,$61.00,P,$1.72,NEWFOUNDLAND-OMNI,Per Unit,0.05,,-0.75,0,$(12.6000)
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,EWT,EWT,17/09/2021,$61.00,P,$1.72,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,SLO,19,EWT,EWT,17/09/2021,$65.00,C,$0.92,NEWFOUNDLAND-OMNI,Per Unit,0.05,,-0.75,0,$(13.3000)
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,BYO,6,EWT,EWT,17/09/2021,$61.00,P,$1.71,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.3000
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,SLO,6,EWT,EWT,17/09/2021,$65.00,C,$0.92,NEWFOUNDLAND-OMNI,Per Unit,0.05,,-0.75,0,$(4.2000)
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,EWT,EWT,17/09/2021,$61.00,P,$1.71,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,EWT,EWT,17/09/2021,$65.00,C,$0.92,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,BYO,19,EWT,EWT,17/09/2021,$61.00,P,$1.72,NEWFOUNDLAND-OMNI,Per Unit,0.05,,-0.75,0,$(13.3000)
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,SLO,19,EWT,EWT,17/09/2021,$65.00,C,$0.92,NEWFOUNDLAND-OMNI,Per Unit,0.05,,-0.75,0,$(13.3000)
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,BYO,10,EWT,EWT,17/09/2021,$61.00,P,$1.70,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.5000
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,SLO,10,EWT,EWT,17/09/2021,$65.00,C,$0.90,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.5000
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,BYO,22,EWT,EWT,17/09/2021,$61.00,P,$1.72,NEWFOUNDLAND-OMNI,Per Unit,0.05,,-0.75,0,$(15.4000)
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,SLO,22,EWT,EWT,17/09/2021,$65.00,C,$0.92,NEWFOUNDLAND-OMNI,Per Unit,0.05,,-0.75,0,$(15.4000)
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,BYO,7,EWT,EWT,17/09/2021,$61.00,P,$1.71,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.3500
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,SLO,7,EWT,EWT,17/09/2021,$65.00,C,$0.91,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.3500
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,BYO,10,EWT,EWT,17/09/2021,$61.00,P,$1.72,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.5000
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,SLO,10,EWT,EWT,17/09/2021,$65.00,C,$0.92,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.5000
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,BYO,19,EWT,EWT,17/09/2021,$61.00,P,$1.72,NEWFOUNDLAND-OMNI,Per Unit,0.05,,-0.75,0,$(13.3000)
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,SLO,19,EWT,EWT,17/09/2021,$65.00,C,$0.92,NEWFOUNDLAND-OMNI,Per Unit,0.05,,-0.75,0,$(13.3000)
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,EWT,EWT,17/09/2021,$61.00,P,$1.72,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,EWT,EWT,17/09/2021,$65.00,C,$0.92,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,BYO,7,EWT,EWT,17/09/2021,$61.00,P,$1.71,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.3500
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,SLO,7,EWT,EWT,17/09/2021,$65.00,C,$0.91,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.3500
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,EWT,EWT,17/09/2021,$61.00,P,$1.72,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,EWT,EWT,17/09/2021,$65.00,C,$0.92,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,BYO,4,EWT,EWT,17/09/2021,$61.00,P,$1.72,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0.0025,0,$0.2100
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,SLO,4,EWT,EWT,17/09/2021,$65.00,C,$0.92,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0.0025,0,$0.2100
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,BYO,6,EWT,EWT,17/09/2021,$61.00,P,$1.71,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.3000
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,SLO,6,EWT,EWT,17/09/2021,$65.00,C,$0.91,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.3000
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,EWT,EWT,17/09/2021,$61.00,P,$1.72,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,EWT,EWT,17/09/2021,$65.00,C,$0.92,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,BYO,2,EWT,EWT,17/09/2021,$61.00,P,$1.72,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0.0025,0,$0.1050
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,SLO,2,EWT,EWT,17/09/2021,$65.00,C,$0.92,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0.0025,0,$0.1050
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,BYO,5,EWT,EWT,17/09/2021,$61.00,P,$1.71,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.2500
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,SLO,5,EWT,EWT,17/09/2021,$65.00,C,$0.91,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.2500
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,EWT,EWT,17/09/2021,$61.00,P,$1.72,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,EWT,EWT,17/09/2021,$65.00,C,$0.92,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,BYO,2,EWT,EWT,17/09/2021,$61.00,P,$1.72,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0.0025,0,$0.1050
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,SLO,2,EWT,EWT,17/09/2021,$65.00,C,$0.92,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0.0025,0,$0.1050
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,BYO,3,EWT,EWT,17/09/2021,$61.00,P,$1.71,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.1500
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,SLO,3,EWT,EWT,17/09/2021,$65.00,C,$0.91,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.1500
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,EWT,EWT,17/09/2021,$61.00,P,$1.72,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,EWT,EWT,17/09/2021,$65.00,C,$0.92,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,BYO,2,EWT,EWT,17/09/2021,$61.00,P,$1.71,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.1000
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,SLO,2,EWT,EWT,17/09/2021,$65.00,C,$0.91,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.1000
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,EWT,EWT,17/09/2021,$61.00,P,$1.72,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,EWT,EWT,17/09/2021,$65.00,C,$0.92,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,BYO,3,EWT,EWT,17/09/2021,$61.00,P,$1.71,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.1500
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,SLO,3,EWT,EWT,17/09/2021,$65.00,C,$0.91,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.1500
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,EWT,EWT,17/09/2021,$61.00,P,$1.72,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,EWT,EWT,17/09/2021,$65.00,C,$0.92,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,EWT,EWT,17/09/2021,$61.00,P,$1.71,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,EWT,EWT,17/09/2021,$65.00,C,$0.91,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,EWT,EWT,17/09/2021,$61.00,P,$1.72,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,EWT,EWT,17/09/2021,$65.00,C,$0.92,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,EWT,EWT,17/09/2021,$61.00,P,$1.71,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,EWT,EWT,17/09/2021,$65.00,C,$0.91,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,EWT,EWT,17/09/2021,$61.00,P,$1.72,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,EWT,EWT,17/09/2021,$65.00,C,$0.92,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,EWT,EWT,17/09/2021,$61.00,P,$1.71,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,EWT,EWT,17/09/2021,$65.00,C,$0.91,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,EWT,EWT,17/09/2021,$61.00,P,$1.72,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,EWT,EWT,17/09/2021,$65.00,C,$0.92,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,EWT,EWT,17/09/2021,$61.00,P,$1.71,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,EWT,EWT,17/09/2021,$65.00,C,$0.91,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,EWT,EWT,17/09/2021,$61.00,P,$1.72,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,EWT,EWT,17/09/2021,$65.00,C,$0.92,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,EWT,EWT,17/09/2021,$61.00,P,$1.71,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,EWT,EWT,17/09/2021,$65.00,C,$0.91,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,EWT,EWT,17/09/2021,$61.00,P,$1.72,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,EWT,EWT,17/09/2021,$65.00,C,$0.92,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,EWT,EWT,17/09/2021,$61.00,P,$1.71,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,EWT,EWT,17/09/2021,$65.00,C,$0.91,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,EWT,EWT,17/09/2021,$61.00,P,$1.72,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.0500
0,7/27/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,EWT,EWT,17/09/2021,$65.00,C,$0.92,NEWFOUNDLAND-OMNI,Per Unit,0.05,,0,0,$0.0500
