Clearing Fee,Date,User,Route,Side,Exec Qty,Security,Root,Expiry,Strike,Call/Put,Average Price,Portfolio,Commission Type,Commission Rate,Exch\. Fee Rate,WEX Connect Rate,Total Charge
0,8/17/2021,DSmanik,ISE-OPT,SLO,1,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.0500
0,8/17/2021,DSmanik,ISE-OPT,SLO,5,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.2500
0,8/17/2021,DSmanik,ISE-OPT,SLO,4,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.2000
0,8/17/2021,DSmanik,ISE-OPT,SLO,4,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.2000
0,8/17/2021,DSmanik,ISE-OPT,SLO,23,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$1.1500
0,8/17/2021,DSmanik,ISE-OPT,SLO,13,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.6500
0,8/17/2021,DSmanik,ISE-OPT,SLO,3,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.1500
0,8/17/2021,DSmanik,ISE-OPT,SLO,6,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.3000
0,8/17/2021,DSmanik,ISE-OPT,SLO,17,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.8500
0,8/17/2021,DSmanik,ISE-OPT,SLO,2,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.1000
0,8/17/2021,DSmanik,ISE-OPT,SLO,2,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.1000
0,8/17/2021,DSmanik,ISE-OPT,SLO,2,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.1000
0,8/17/2021,DSmanik,ISE-OPT,SLO,2,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.1000
0,8/17/2021,DSmanik,ISE-OPT,SLO,10,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.5000
0,8/17/2021,DSmanik,ISE-OPT,SLO,12,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.6000
0,8/17/2021,DSmanik,ISE-OPT,SLO,17,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.8500
0,8/17/2021,DSmanik,ISE-OPT,SLO,11,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.5500
0,8/17/2021,DSmanik,ISE-OPT,SLO,19,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.9500
0,8/17/2021,DSmanik,ISE-OPT,SLO,21,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$1.0500
0,8/17/2021,DSmanik,ISE-OPT,SLO,4,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.2000
0,8/17/2021,DSmanik,ISE-OPT,SLO,4,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.2000
0,8/17/2021,DSmanik,ISE-OPT,SLO,2,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.1000
0,8/17/2021,DSmanik,ISE-OPT,SLO,4,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.2000
0,8/17/2021,DSmanik,ISE-OPT,SLO,18,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.9000
0,8/17/2021,DSmanik,ISE-OPT,SLO,9,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.4500
0,8/17/2021,DSmanik,ISE-OPT,SLO,9,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.4500
0,8/17/2021,DSmanik,ISE-OPT,SLO,9,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.4500
0,8/17/2021,DSmanik,ISE-OPT,SLO,26,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$1.3000
0,8/17/2021,DSmanik,ISE-OPT,SLO,3,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.1500
0,8/17/2021,DSmanik,ISE-OPT,SLO,4,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.2000
0,8/17/2021,DSmanik,ISE-OPT,SLO,9,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.4500
0,8/17/2021,DSmanik,ISE-OPT,SLO,1,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.0500
0,8/17/2021,DSmanik,ISE-OPT,SLO,7,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.3500
0,8/17/2021,DSmanik,ISE-OPT,SLO,2,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.1000
0,8/17/2021,DSmanik,ISE-OPT,SLO,1,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.0500
0,8/17/2021,DSmanik,ISE-OPT,SLO,3,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.1500
0,8/17/2021,DSmanik,ISE-OPT,SLO,2,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.1000
0,8/17/2021,DSmanik,ISE-OPT,SLO,1,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.0500
0,8/17/2021,DSmanik,ISE-OPT,SLO,2,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.1000
0,8/17/2021,DSmanik,ISE-OPT,SLO,1,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.0500
0,8/17/2021,DSmanik,ISE-OPT,SLO,2,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.1000
0,8/17/2021,DSmanik,ISE-OPT,SLO,1,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.0500
0,8/17/2021,DSmanik,ISE-OPT,SLO,1,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.0500
0,8/17/2021,DSmanik,ISE-OPT,SLO,2,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.1000
0,8/17/2021,DSmanik,ISE-OPT,SLO,2,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.1000
0,8/17/2021,DSmanik,ISE-OPT,SLO,1,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.0500
0,8/17/2021,DSmanik,ISE-OPT,SLO,3,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.1500
0,8/17/2021,DSmanik,ISE-OPT,SLO,2,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.1000
0,8/17/2021,DSmanik,ISE-OPT,SLO,2,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.1000
0,8/17/2021,DSmanik,ISE-OPT,SLO,4,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.2000
0,8/17/2021,DSmanik,ISE-OPT,SLO,4,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.2000
0,8/17/2021,DSmanik,ISE-OPT,SLO,4,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.2000
0,8/17/2021,DSmanik,ISE-OPT,SLO,4,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.2000
0,8/17/2021,DSmanik,ISE-OPT,SLO,4,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.2000
0,8/17/2021,DSmanik,ISE-OPT,SLO,4,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.2000
0,8/17/2021,DSmanik,ISE-OPT,SLO,4,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.2000
0,8/17/2021,DSmanik,ISE-OPT,SLO,3,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.1500
0,8/17/2021,DSmanik,ISE-OPT,SLO,1,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.0500
0,8/17/2021,DSmanik,ISE-OPT,SLO,12,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.6000
0,8/17/2021,DSmanik,ISE-OPT,SLO,9,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.4500
0,8/17/2021,DSmanik,ISE-OPT,SLO,4,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.2000
0,8/17/2021,DSmanik,ISE-OPT,SLO,4,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.2000
0,8/17/2021,DSmanik,ISE-OPT,SLO,4,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.2000
0,8/17/2021,DSmanik,ISE-OPT,SLO,29,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$1.4500
0,8/17/2021,DSmanik,ISE-OPT,SLO,1,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.0500
0,8/17/2021,DSmanik,ISE-OPT,SLO,4,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.2000
0,8/17/2021,DSmanik,ISE-OPT,SLO,2,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.1000
0,8/17/2021,DSmanik,ISE-OPT,SLO,3,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.1500
0,8/17/2021,DSmanik,ISE-OPT,SLO,2,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.1000
0,8/17/2021,DSmanik,ISE-OPT,SLO,1,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.0500
0,8/17/2021,DSmanik,ISE-OPT,SLO,2,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.1000
0,8/17/2021,DSmanik,ISE-OPT,SLO,2,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.1000
0,8/17/2021,DSmanik,ISE-OPT,SLO,1,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.0500
0,8/20/2021,DSmanik,WEX-SWEEP,SLC,1,SUNL,SUNL,20/08/2021,$7.50,P,$2.30,DIFESA-OMNI,Per Unit,0.05,-0.86,0,$(0.8100)
0,8/20/2021,DSmanik,WEX-SWEEP,SLC,1,SUNL,SUNL,20/08/2021,$7.50,P,$2.30,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(0.8000)
0,8/20/2021,DSmanik,WEX-SWEEP,SLC,1,MYPS,MYPS,20/08/2021,$5.00,P,$0.65,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(0.8000)
0,8/20/2021,DSmanik,WEX-SWEEP,SLC,1,MYPS,MYPS,20/08/2021,$5.00,P,$0.65,DIFESA-OMNI,Per Unit,0.05,-0.86,0,$(0.8100)
0,8/20/2021,DSmanik,WEX-SWEEP,SLC,2,MYPS,MYPS,20/08/2021,$5.00,P,$0.65,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(1.6000)
0,8/20/2021,DSmanik,WEX-SWEEP,SLC,1,MYPS,MYPS,20/08/2021,$5.00,P,$0.65,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(0.8000)
0,8/20/2021,DSmanik,WEX-SWEEP,SLC,1,MYPS,MYPS,20/08/2021,$5.00,P,$0.65,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(0.8000)
0,8/20/2021,DSmanik,WEX-SWEEP,SLC,1,MYPS,MYPS,20/08/2021,$5.00,P,$0.65,DIFESA-OMNI,Per Unit,0.05,-0.86,0,$(0.8100)
0,8/20/2021,DSmanik,WEX-SWEEP,SLC,2,MYPS,MYPS,20/08/2021,$5.00,P,$0.65,DIFESA-OMNI,Per Unit,0.05,-0.85,0,$(1.6000)
0,8/20/2021,DSmanik,WEX-SWEEP,SLC,16,MYPS,MYPS,20/08/2021,$5.00,P,$0.60,DIFESA-OMNI,Per Unit,0.05,0.0025,0,$0.8400
0,8/20/2021,DSmanik,WEX-SWEEP,SLC,16,MYPS,MYPS,20/08/2021,$5.00,P,$0.60,DIFESA-OMNI,Per Unit,0.05,0.0025,0,$0.8400
0,8/20/2021,DSmanik,WEX-SWEEP,SLC,12,MYPS,MYPS,20/08/2021,$5.00,P,$0.60,DIFESA-OMNI,Per Unit,0.05,0.0025,0,$0.6300
0,8/20/2021,DSmanik,WEX-SWEEP,SLC,3,MYPS,MYPS,20/08/2021,$5.00,P,$0.60,DIFESA-OMNI,Per Unit,0.05,-0.01,0,$0.1200
0,8/20/2021,DSmanik,WEX-SWEEP,SLC,1,MYPS,MYPS,20/08/2021,$5.00,P,$0.60,DIFESA-OMNI,Per Unit,0.05,-0.01,0,$0.0400
0,8/20/2021,DSmanik,WEX-SWEEP,SLC,10,MYPS,MYPS,20/08/2021,$5.00,P,$0.60,DIFESA-OMNI,Per Unit,0.05,0.0025,0,$0.5250
0,8/20/2021,DSmanik,WEX-SWEEP,SLC,2,MYPS,MYPS,20/08/2021,$5.00,P,$0.60,DIFESA-OMNI,Per Unit,0.05,0.0025,0,$0.1050
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,5,IPOF,IPOF,17/12/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0.49,0,$2.7000
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/12/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0.49,0,$0.5400
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/12/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0.49,0,$0.5400
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,10,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.0025,0,$0.5250
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,10,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.37,0,$4.2000
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,7,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.43,0,$3.3600
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,13,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0,$0.6500
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,10,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0,$0.5000
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,8,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.49,0,$4.3200
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,4,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.5,0,$2.2000
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,3,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.5,0,$1.6500
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,4,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.48,0,$2.1200
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0,$0.1000
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,4,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.46,0,$2.0400
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,12,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.46,0,$6.1200
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,10,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0,$0.5000
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,6,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.49,0,$3.2400
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,14,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.5,0,$7.7000
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,-0.2,0,$(0.1500)
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,20,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,-0.2,0,$(3.0000)
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.5,0,$0.5500
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,4,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.49,0,$2.1600
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,3,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.49,0,$1.6200
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,13,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0,$0.6500
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.49,0,$0.5400
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.49,0,$1.0800
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.43,0,$0.9600
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.43,0,$0.4800
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,4,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.5,0,$2.2000
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,7,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.5,0,$3.8500
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,24,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.0025,0,$1.2600
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,62,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.5,0,$34.1000
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,4,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.5,0,$2.2000
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,4,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.5,0,$2.2000
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,9,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.0025,0,$0.4725
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,3,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.5,0,$1.6500
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,16,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.49,0,$8.6400
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,4,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.46,0,$2.0400
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,5,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0,$0.2500
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,7,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.5,0,$3.8500
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,9,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0,$0.4500
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,9,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.37,0,$3.7800
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,6,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.48,0,$3.1800
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,4,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.48,0,$2.1200
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,-0.2,0,$(0.1500)
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,6,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.49,0,$3.2400
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,3,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.49,0,$1.6200
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.5,0,$0.5500
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,14,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.46,0,$7.1400
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,4,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.49,0,$2.1600
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.49,0,$0.5400
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,4,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0,$0.2000
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,16,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.43,0,$7.6800
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.43,0,$0.9600
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,5,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.49,0,$2.7000
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.43,0,$0.4800
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,3,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,-0.43,0,$(1.1400)
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,-0.25,0,$(0.4000)
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,3,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,-0.42,0,$(1.1100)
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,3,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,-0.25,0,$(0.6000)
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,38,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,-0.25,0,$(7.6000)
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,3,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,-0.25,0,$(0.6000)
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,3,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,-0.3,0,$(0.7500)
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,-0.25,0,$(0.2000)
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,9,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,-0.25,0,$(1.8000)
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,3,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,-0.25,0,$(0.6000)
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,9,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,-0.25,0,$(1.8000)
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,-0.25,0,$(0.2000)
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,3,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,-0.25,0,$(0.6000)
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,3,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,-0.25,0,$(0.6000)
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,9,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,-0.25,0,$(1.8000)
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,-0.25,0,$(0.2000)
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,3,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,-0.25,0,$(0.6000)
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,3,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,-0.25,0,$(0.6000)
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,9,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,-0.25,0,$(1.8000)
