Clearing Fee,User,Date,Route,Side,Exec Qty,Security,Root,Expiry,Strike,Call/Put,Average Price,Portfolio,Commission Type,Commission Rate,WEX Connect Rate,Exch\. Fee Rate,Total Charge
0,DSmanik,8/20/2021,WEX-SWEEP,s,4,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.49,$2.1600
0,DSmanik,8/20/2021,WEX-SWEEP,s,3,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.49,$1.6200
0,DSmanik,8/20/2021,WEX-SWEEP,s,13,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0,$0.6500
0,DSmanik,8/20/2021,WEX-SWEEP,s,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.49,$0.5400
0,DSmanik,8/20/2021,WEX-SWEEP,s,2,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.49,$1.0800
0,DSmanik,8/20/2021,WEX-SWEEP,s,2,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.43,$0.9600
0,DSmanik,8/20/2021,WEX-SWEEP,s,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.43,$0.4800
0,DSmanik,8/20/2021,WEX-SWEEP,s,4,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.5,$2.2000
0,DSmanik,8/20/2021,WEX-SWEEP,s,7,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.5,$3.8500
0,DSmanik,8/20/2021,WEX-SWEEP,s,24,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.0025,$1.2600
0,DSmanik,8/20/2021,WEX-SWEEP,s,62,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.5,$34.1000
0,DSmanik,8/20/2021,WEX-SWEEP,s,4,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.5,$2.2000
0,DSmanik,8/20/2021,WEX-SWEEP,s,4,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.5,$2.2000
0,DSmanik,8/20/2021,WEX-SWEEP,s,9,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.0025,$0.4725
0,DSmanik,8/20/2021,WEX-SWEEP,s,3,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.5,$1.6500
0,DSmanik,8/20/2021,WEX-SWEEP,s,16,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.49,$8.6400
0,DSmanik,8/20/2021,WEX-SWEEP,s,4,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.46,$2.0400
0,DSmanik,8/20/2021,WEX-SWEEP,s,5,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0,$0.2500
0,DSmanik,8/20/2021,WEX-SWEEP,s,7,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.5,$3.8500
0,DSmanik,8/20/2021,WEX-SWEEP,s,9,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0,$0.4500
0,DSmanik,8/20/2021,WEX-SWEEP,s,9,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.37,$3.7800
0,DSmanik,8/20/2021,WEX-SWEEP,s,6,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.48,$3.1800
0,DSmanik,8/20/2021,WEX-SWEEP,s,4,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.48,$2.1200
0,DSmanik,8/20/2021,WEX-SWEEP,s,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,-0.2,$(0.1500)
0,DSmanik,8/20/2021,WEX-SWEEP,s,6,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.49,$3.2400
0,DSmanik,8/20/2021,WEX-SWEEP,s,3,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.49,$1.6200
0,DSmanik,8/20/2021,WEX-SWEEP,s,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.5,$0.5500
0,DSmanik,8/20/2021,WEX-SWEEP,s,14,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.46,$7.1400
0,DSmanik,8/20/2021,WEX-SWEEP,s,4,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.49,$2.1600
0,DSmanik,8/20/2021,WEX-SWEEP,s,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.49,$0.5400
0,DSmanik,8/20/2021,WEX-SWEEP,s,4,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0,$0.2000
0,DSmanik,8/20/2021,WEX-SWEEP,s,16,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.43,$7.6800
0,DSmanik,8/20/2021,WEX-SWEEP,s,2,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.43,$0.9600
0,DSmanik,8/20/2021,WEX-SWEEP,s,5,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.49,$2.7000
0,DSmanik,8/20/2021,WEX-SWEEP,s,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.43,$0.4800
0,DSmanik,8/20/2021,WEX-SWEEP,s,3,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.43,$(1.1400)
0,DSmanik,8/20/2021,WEX-SWEEP,s,2,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,$(0.4000)
0,DSmanik,8/20/2021,WEX-SWEEP,s,3,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.42,$(1.1100)
0,DSmanik,8/20/2021,WEX-SWEEP,s,3,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,$(0.6000)
0,DSmanik,8/20/2021,WEX-SWEEP,s,38,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,$(7.6000)
0,DSmanik,8/20/2021,WEX-SWEEP,s,3,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,$(0.6000)
0,DSmanik,8/20/2021,WEX-SWEEP,s,3,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.3,$(0.7500)
0,DSmanik,8/20/2021,WEX-SWEEP,s,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,$(0.2000)
0,DSmanik,8/20/2021,WEX-SWEEP,s,9,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,$(1.8000)
0,DSmanik,8/20/2021,WEX-SWEEP,s,3,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,$(0.6000)
0,DSmanik,8/20/2021,WEX-SWEEP,s,9,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,$(1.8000)
0,DSmanik,8/20/2021,WEX-SWEEP,s,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,$(0.2000)
0,DSmanik,8/20/2021,WEX-SWEEP,s,3,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,$(0.6000)
0,DSmanik,8/20/2021,WEX-SWEEP,s,3,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,$(0.6000)
0,DSmanik,8/20/2021,WEX-SWEEP,s,9,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,$(1.8000)
0,DSmanik,8/20/2021,WEX-SWEEP,s,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,$(0.2000)
0,DSmanik,8/20/2021,WEX-SWEEP,s,3,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,$(0.6000)
0,DSmanik,8/20/2021,WEX-SWEEP,s,3,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,$(0.6000)
0,DSmanik,8/20/2021,WEX-SWEEP,s,9,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,$(1.8000)
0,DSmanik,8/20/2021,WEX-SWEEP,s,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,$(0.2000)
0,DSmanik,8/20/2021,WEX-SWEEP,s,3,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,$(0.6000)
0,DSmanik,8/20/2021,WEX-SWEEP,s,3,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,$(0.6000)
0,DSmanik,8/20/2021,WEX-SWEEP,s,9,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,$(1.8000)
0,DSmanik,8/20/2021,WEX-SWEEP,s,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,$(0.2000)
0,DSmanik,8/20/2021,WEX-SWEEP,s,3,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,$(0.6000)
0,DSmanik,8/20/2021,WEX-SWEEP,s,3,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,$(0.6000)
0,DSmanik,8/20/2021,WEX-SWEEP,s,9,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,$(1.8000)
0,DSmanik,8/20/2021,WEX-SWEEP,s,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,$(0.2000)
0,DSmanik,8/20/2021,WEX-SWEEP,s,3,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,$(0.6000)
0,DSmanik,8/20/2021,WEX-SWEEP,s,3,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,$(0.6000)
0,DSmanik,8/20/2021,WEX-SWEEP,s,7,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,$(1.4000)
0,DSmanik,8/20/2021,WEX-SWEEP,s,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,$(0.2000)
0,DSmanik,8/20/2021,WEX-SWEEP,s,2,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,$(0.4000)
0,DSmanik,8/20/2021,WEX-SWEEP,s,2,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.5,$1.1000
0,DSmanik,8/20/2021,WEX-SWEEP,s,6,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.5,$3.3000
0,DSmanik,8/20/2021,WEX-SWEEP,s,3,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.43,$1.4400
0,DSmanik,8/20/2021,WEX-SWEEP,s,5,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.5,$2.7500
0,DSmanik,8/20/2021,WEX-SWEEP,s,6,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.46,$3.0600
0,DSmanik,8/20/2021,WEX-SWEEP,s,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.43,$0.4800
0,DSmanik,8/20/2021,WEX-SWEEP,s,3,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.49,$1.6200
0,DSmanik,8/20/2021,WEX-SWEEP,s,4,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,-0.01,$0.1600
0,DSmanik,8/20/2021,WEX-SWEEP,s,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.5,$0.5500
0,DSmanik,8/20/2021,WEX-SWEEP,s,7,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.49,$3.7800
0,DSmanik,8/20/2021,WEX-SWEEP,s,6,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0,$0.3000
0,DSmanik,8/20/2021,WEX-SWEEP,s,8,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.46,$4.0800
0,DSmanik,8/20/2021,WEX-SWEEP,s,2,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.49,$1.0800
0,DSmanik,8/20/2021,WEX-SWEEP,s,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.49,$0.5400
0,DSmanik,8/20/2021,WEX-SWEEP,s,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.5,$0.5500
0,DSmanik,8/20/2021,WEX-SWEEP,s,2,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.49,$1.0800
0,DSmanik,8/20/2021,WEX-SWEEP,s,20,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,-0.2,$(3.0000)
0,DSmanik,8/20/2021,WEX-SWEEP,s,4,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,-0.2,$(0.6000)
0,DSmanik,8/20/2021,WEX-SWEEP,s,6,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.5,$3.3000
0,DSmanik,8/20/2021,WEX-SWEEP,s,4,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0,$0.2000
0,DSmanik,8/20/2021,WEX-SWEEP,s,4,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0,$0.2000
0,DSmanik,8/20/2021,WEX-SWEEP,s,6,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.48,$3.1800
0,DSmanik,8/20/2021,WEX-SWEEP,s,67,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.5,$36.8500
0,DSmanik,8/20/2021,WEX-SWEEP,s,41,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.5,$22.5500
0,DSmanik,8/20/2021,WEX-SWEEP,s,10,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.37,$4.2000
0,DSmanik,8/20/2021,WEX-SWEEP,s,10,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.0025,$0.5250
0,DSmanik,8/20/2021,WEX-SWEEP,s,10,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0,$0.5000
0,DSmanik,8/20/2021,WEX-SWEEP,s,7,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.48,$3.7100
0,DSmanik,8/20/2021,WEX-SWEEP,s,34,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.48,$18.0200
0,DSmanik,8/20/2021,WEX-SWEEP,s,10,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0,$0.5000
0,DSmanik,8/20/2021,WEX-SWEEP,s,5,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.48,$2.6500
0,DSmanik,8/20/2021,WEX-SWEEP,s,27,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.5,$14.8500
0,DSmanik,8/20/2021,WEX-SWEEP,s,2,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0,$0.1000
0,DSmanik,8/20/2021,WEX-SWEEP,s,2,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,-0.2,$(0.3000)
0,DSmanik,8/20/2021,WEX-SWEEP,s,4,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0,$0.2000
0,DSmanik,8/20/2021,WEX-SWEEP,s,7,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.48,$3.7100
0,DSmanik,8/20/2021,WEX-SWEEP,s,4,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.46,$2.0400
0,DSmanik,8/20/2021,WEX-SWEEP,s,13,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,0,-0.25,$(2.6000)
0,DSmanik,8/20/2021,WEX-SWEEP,s,16,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,0,-0.42,$(5.9200)
0,DSmanik,8/20/2021,WEX-SWEEP,s,14,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,0,-0.25,$(2.8000)
0,DSmanik,8/20/2021,WEX-SWEEP,s,16,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,0,-0.3,$(4.0000)
0,DSmanik,8/20/2021,WEX-SWEEP,s,9,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,0,-0.25,$(1.8000)
0,DSmanik,8/20/2021,WEX-SWEEP,s,32,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,0,0.5,$17.6000
0,DSmanik,8/20/2021,WEX-SWEEP,s,180,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,0,0.5,$99.0000
0,DSmanik,8/20/2021,WEX-SWEEP,s,8,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,0,0.5,$4.4000
0,DSmanik,8/20/2021,WEX-SWEEP,s,24,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,0,0.43,$11.5200
0,DSmanik,8/20/2021,WEX-SWEEP,s,28,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,0,0.5,$15.4000
0,DSmanik,8/20/2021,WEX-SWEEP,s,3,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,0,0.46,$1.5300
0,DSmanik,8/20/2021,WEX-SWEEP,s,18,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,0,0.49,$9.7200
0,DSmanik,8/20/2021,WEX-SWEEP,s,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,0,0.43,$0.4800
0,DSmanik,8/20/2021,WEX-SWEEP,s,54,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,0,0.48,$28.6200
0,DSmanik,8/20/2021,WEX-SWEEP,s,25,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,0,0.49,$13.5000
0,DSmanik,8/20/2021,WEX-SWEEP,s,4,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,0,0.49,$2.1600
0,DSmanik,8/20/2021,WEX-SWEEP,s,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,0,0,$0.0500
0,DSmanik,8/20/2021,WEX-SWEEP,s,43,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,0,0.5,$23.6500
0,DSmanik,8/20/2021,WEX-SWEEP,s,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,0,0.5,$0.5500
0,DSmanik,8/20/2021,WEX-SWEEP,s,4,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,0,0.49,$2.1600
0,DSmanik,8/20/2021,WEX-SWEEP,s,4,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,0,0.49,$2.1600
0,DSmanik,8/20/2021,WEX-SWEEP,s,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,0,0.5,$0.5500
0,DSmanik,8/20/2021,WEX-SWEEP,s,8,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.43,$3.8400
0,DSmanik,8/20/2021,WEX-SWEEP,s,4,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.43,$1.9200
0,DSmanik,8/20/2021,WEX-SWEEP,s,22,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.46,$11.2200
0,DSmanik,8/20/2021,WEX-SWEEP,s,9,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.49,$4.8600
0,DSmanik,8/20/2021,WEX-SWEEP,s,7,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.48,$3.7100
0,DSmanik,8/20/2021,WEX-SWEEP,s,4,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.49,$2.1600
0,DSmanik,8/20/2021,WEX-SWEEP,s,6,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.46,$3.0600
0,DSmanik,8/20/2021,WEX-SWEEP,s,6,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.49,$3.2400
0,DSmanik,8/20/2021,WEX-SWEEP,s,2,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.49,$1.0800
0,DSmanik,8/20/2021,WEX-SWEEP,s,9,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.49,$4.8600
0,DSmanik,8/20/2021,WEX-SWEEP,s,2,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.49,$1.0800
0,DSmanik,8/20/2021,WEX-SWEEP,s,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.5,$0.5500
0,DSmanik,8/20/2021,WEX-SWEEP,s,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0,$0.0500
0,DSmanik,8/20/2021,WEX-SWEEP,s,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.0025,$0.0525
0,DSmanik,8/20/2021,WEX-SWEEP,s,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.5,$0.5500
0,DSmanik,8/20/2021,WEX-SWEEP,s,3,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,-0.3,$(0.7500)
0,DSmanik,8/20/2021,WEX-SWEEP,s,3,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,-0.25,$(0.6000)
0,DSmanik,8/20/2021,WEX-SWEEP,s,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,-0.25,$(0.2000)
0,DSmanik,8/20/2021,WEX-SWEEP,s,11,IPOF,IPOF,17/12/2021,$12.50,C,$0.10,KEPOS,Per Unit,0.05,0,-0.2,$(1.6500)
0,DSmanik,8/20/2021,WEX-SWEEP,s,2,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,0,0.49,$1.0800
0,DSmanik,8/20/2021,WEX-SWEEP,s,4,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.49,$2.1600
0,DSmanik,8/20/2021,WEX-SWEEP,s,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,-0.42,$(0.3700)
0,DSmanik,8/20/2021,WEX-SWEEP,s,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,-0.3,$(0.2500)
0,DSmanik,8/20/2021,WEX-SWEEP,s,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,-0.25,$(0.2000)
0,DSmanik,8/20/2021,WEX-SWEEP,s,10,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,-0.25,$(2.0000)
0,DSmanik,8/20/2021,WEX-SWEEP,s,2,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,-0.43,$(0.7600)
0,DSmanik,8/20/2021,WEX-SWEEP,s,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,-0.25,$(0.2000)
0,DSmanik,8/20/2021,WEX-SWEEP,s,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,-0.25,$(0.2000)
0,DSmanik,8/20/2021,WEX-SWEEP,s,10,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,-0.25,$(2.0000)
0,DSmanik,8/20/2021,WEX-SWEEP,s,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,-0.25,$(0.2000)
0,DSmanik,8/20/2021,WEX-SWEEP,s,6,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.5,$3.3000
0,DSmanik,8/20/2021,WEX-SWEEP,s,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.0025,$0.0525
