Clearing Fee,Date,User,Route,Side,Exec Qty,Security,Root,Expiry,Strike,Call/Put,Average Price,Portfolio,Commission Type,Commission Rate,WEX Connect Rate,Exch\. Fee Rate,Total Charge,modifiedTotalCharge,removed,targetId
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,7,GSAH,GSAH,20/08/2021,$10.00,C,$0.27,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,$0.3675,0.3675,undefined,285006
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,4,GSAH,GSAH,20/08/2021,$10.00,C,$0.27,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,$0.2100,0.21,undefined,285006
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,6,GSAH,GSAH,20/08/2021,$10.00,C,$0.27,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,$0.3150,0.315,undefined,285006
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,4,GSAH,GSAH,20/08/2021,$10.00,C,$0.27,VIVALDI-OMNI,Per Unit,0.05,0,0.48,$2.1200,2.12,undefined,285006
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,10,GSAH,GSAH,20/08/2021,$10.00,C,$0.27,VIVALDI-OMNI,Per Unit,0.05,0,0.48,$5.3000,5.3,undefined,285006
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,6,GSAH,GSAH,20/08/2021,$10.00,C,$0.27,VIVALDI-OMNI,Per Unit,0.05,0,0.48,$3.1800,3.18,undefined,285006
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,10,GSAH,GSAH,20/08/2021,$10.00,C,$0.28,MILTON,Per Unit,0.05,0,0.0025,$0.5250,0.525,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,10,GSAH,GSAH,20/08/2021,$10.00,C,$0.28,MILTON,Per Unit,0.05,0,0.0025,$0.5250,0.525,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,10,GSAH,GSAH,20/08/2021,$10.00,C,$0.28,MILTON,Per Unit,0.05,0,0.0025,$0.5250,0.525,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,1,GSAH,GSAH,20/08/2021,$10.00,C,$0.28,MILTON,Per Unit,0.05,0,0.0025,$0.0525,0.0525,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,10,GSAH,GSAH,20/08/2021,$10.00,C,$0.28,MILTON,Per Unit,0.05,0,0.0025,$0.5250,0.525,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,10,GSAH,GSAH,20/08/2021,$10.00,C,$0.28,MILTON,Per Unit,0.05,0,0.0025,$0.5250,0.525,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,10,GSAH,GSAH,20/08/2021,$10.00,C,$0.28,MILTON,Per Unit,0.05,0,0.0025,$0.5250,0.525,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,10,GSAH,GSAH,20/08/2021,$10.00,C,$0.28,MILTON,Per Unit,0.05,0,0.0025,$0.5250,0.525,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,4,GSAH,GSAH,20/08/2021,$10.00,C,$0.28,MILTON,Per Unit,0.05,0,0.0025,$0.2100,0.21,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,1,GSAH,GSAH,20/08/2021,$10.00,C,$0.28,MILTON,Per Unit,0.05,0,0.0025,$0.0525,0.0525,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,1,GSAH,GSAH,20/08/2021,$10.00,C,$0.30,MILTON,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,3,GSAH,GSAH,20/08/2021,$10.00,C,$0.30,MILTON,Per Unit,0.05,0,-0.3,$(0.7500),-0.75,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,3,GSAH,GSAH,20/08/2021,$10.00,C,$0.30,MILTON,Per Unit,0.05,0,-0.42,$(1.1100),-1.11,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,2,GSAH,GSAH,20/08/2021,$10.00,C,$0.30,MILTON,Per Unit,0.05,0,-0.25,$(0.4000),-0.4,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,1,GSAH,GSAH,20/08/2021,$10.00,C,$0.30,MILTON,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,4,GSAH,GSAH,20/08/2021,$10.00,C,$0.30,MILTON,Per Unit,0.05,0,0.48,$2.1200,2.12,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,1,GSAH,GSAH,20/08/2021,$10.00,C,$0.30,MILTON,Per Unit,0.05,0,-0.3,$(0.2500),-0.25,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,1,GSAH,GSAH,20/08/2021,$10.00,C,$0.30,MILTON,Per Unit,0.05,0,-0.42,$(0.3700),-0.37,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,1,GSAH,GSAH,20/08/2021,$10.00,C,$0.30,MILTON,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,3,GSAH,GSAH,20/08/2021,$10.00,C,$0.30,MILTON,Per Unit,0.05,0,0,$0.1500,0.15,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,7,GSAH,GSAH,20/08/2021,$10.00,C,$0.30,MILTON,Per Unit,0.05,0,0.49,$3.7800,3.78,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,7,GSAH,GSAH,20/08/2021,$10.00,C,$0.30,MILTON,Per Unit,0.05,0,0.49,$3.7800,3.78,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,5,GSAH,GSAH,20/08/2021,$10.00,C,$0.30,MILTON,Per Unit,0.05,0,0.48,$2.6500,2.65,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,5,GSAH,GSAH,20/08/2021,$10.00,C,$0.30,MILTON,Per Unit,0.05,0,0.49,$2.7000,2.7,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,6,GSAH,GSAH,20/08/2021,$10.00,C,$0.30,MILTON,Per Unit,0.05,0,0.49,$3.2400,3.24,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,1,GSAH,GSAH,20/08/2021,$10.00,C,$0.30,MILTON,Per Unit,0.05,0,-0.42,$(0.3700),-0.37,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,4,GSAH,GSAH,20/08/2021,$10.00,C,$0.30,MILTON,Per Unit,0.05,0,0.48,$2.1200,2.12,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,1,GSAH,GSAH,20/08/2021,$10.00,C,$0.30,MILTON,Per Unit,0.05,0,0.49,$0.5400,0.54,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,2,GSAH,GSAH,20/08/2021,$10.00,C,$0.30,MILTON,Per Unit,0.05,0,0.49,$1.0800,1.08,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,4,GSAH,GSAH,20/08/2021,$10.00,C,$0.30,MILTON,Per Unit,0.05,0,0.49,$2.1600,2.16,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,7,GSAH,GSAH,20/08/2021,$10.00,C,$0.30,MILTON,Per Unit,0.05,0,0.49,$3.7800,3.78,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,7,GSAH,GSAH,20/08/2021,$10.00,C,$0.30,MILTON,Per Unit,0.05,0,0.49,$3.7800,3.78,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,3,GSAH,GSAH,20/08/2021,$10.00,C,$0.30,MILTON,Per Unit,0.05,0,0.49,$1.6200,1.62,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,1,GSAH,GSAH,20/08/2021,$10.00,C,$0.30,MILTON,Per Unit,0.05,0,0.49,$0.5400,0.54,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,2,GSAH,GSAH,20/08/2021,$10.00,C,$0.27,MILTON,Per Unit,0.05,0,-0.42,$(0.7400),-0.74,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,1,GSAH,GSAH,20/08/2021,$10.00,C,$0.27,MILTON,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,1,GSAH,GSAH,20/08/2021,$10.00,C,$0.27,MILTON,Per Unit,0.05,0,-0.3,$(0.2500),-0.25,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,1,GSAH,GSAH,20/08/2021,$10.00,C,$0.27,MILTON,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,1,GSAH,GSAH,20/08/2021,$10.00,C,$0.27,MILTON,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,1,GSAH,GSAH,20/08/2021,$10.00,C,$0.27,MILTON,Per Unit,0.05,0,0.48,$0.5300,0.53,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,4,GSAH,GSAH,20/08/2021,$10.00,C,$0.27,MILTON,Per Unit,0.05,0,0.48,$2.1200,2.12,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,4,GSAH,GSAH,20/08/2021,$10.00,C,$0.27,MILTON,Per Unit,0.05,0,0.48,$2.1200,2.12,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,4,GSAH,GSAH,20/08/2021,$10.00,C,$0.28,MILTON,Per Unit,0.05,0,0.49,$2.1600,2.16,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,3,GSAH,GSAH,20/08/2021,$10.00,C,$0.28,MILTON,Per Unit,0.05,0,0.49,$1.6200,1.62,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,3,GSAH,GSAH,20/08/2021,$10.00,C,$0.28,MILTON,Per Unit,0.05,0,0.49,$1.6200,1.62,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,1,GSAH,GSAH,20/08/2021,$10.00,C,$0.27,MILTON,Per Unit,0.05,0,0.5,$0.5500,0.55,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,2,GSAH,GSAH,20/08/2021,$10.00,C,$0.27,MILTON,Per Unit,0.05,0,0.48,$1.0600,1.06,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,1,GSAH,GSAH,20/08/2021,$10.00,C,$0.27,MILTON,Per Unit,0.05,0,-0.42,$(0.3700),-0.37,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,1,GSAH,GSAH,20/08/2021,$10.00,C,$0.27,MILTON,Per Unit,0.05,0,-0.3,$(0.2500),-0.25,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,1,GSAH,GSAH,20/08/2021,$10.00,C,$0.27,MILTON,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,1,GSAH,GSAH,20/08/2021,$10.00,C,$0.27,MILTON,Per Unit,0.05,0,-0.42,$(0.3700),-0.37,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,1,GSAH,GSAH,20/08/2021,$10.00,C,$0.27,MILTON,Per Unit,0.05,0,-0.3,$(0.2500),-0.25,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,1,GSAH,GSAH,20/08/2021,$10.00,C,$0.27,MILTON,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,2,GSAH,GSAH,20/08/2021,$10.00,C,$0.27,MILTON,Per Unit,0.05,0,0.5,$1.1000,1.1,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,1,GSAH,GSAH,20/08/2021,$10.00,C,$0.27,MILTON,Per Unit,0.05,0,0.48,$0.5300,0.53,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,4,GSAH,GSAH,20/08/2021,$10.00,C,$0.27,MILTON,Per Unit,0.05,0,0.5,$2.2000,2.2,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,2,GSAH,GSAH,20/08/2021,$10.00,C,$0.27,MILTON,Per Unit,0.05,0,-0.42,$(0.7400),-0.74,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,1,GSAH,GSAH,20/08/2021,$10.00,C,$0.27,MILTON,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,1,GSAH,GSAH,20/08/2021,$10.00,C,$0.27,MILTON,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,1,GSAH,GSAH,20/08/2021,$10.00,C,$0.27,MILTON,Per Unit,0.05,0,-0.3,$(0.2500),-0.25,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,1,GSAH,GSAH,20/08/2021,$10.00,C,$0.27,MILTON,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,1,GSAH,GSAH,20/08/2021,$10.00,C,$0.27,MILTON,Per Unit,0.05,0,-0.42,$(0.3700),-0.37,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,1,GSAH,GSAH,20/08/2021,$10.00,C,$0.27,MILTON,Per Unit,0.05,0,-0.3,$(0.2500),-0.25,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,1,GSAH,GSAH,20/08/2021,$10.00,C,$0.27,MILTON,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,1,GSAH,GSAH,20/08/2021,$10.00,C,$0.27,MILTON,Per Unit,0.05,0,-0.42,$(0.3700),-0.37,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,1,GSAH,GSAH,20/08/2021,$10.00,C,$0.27,MILTON,Per Unit,0.05,0,-0.3,$(0.2500),-0.25,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,1,GSAH,GSAH,20/08/2021,$10.00,C,$0.27,MILTON,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,1,GSAH,GSAH,20/08/2021,$10.00,C,$0.28,MILTON,Per Unit,0.05,0,-0.42,$(0.3700),-0.37,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,1,GSAH,GSAH,20/08/2021,$10.00,C,$0.28,MILTON,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,2,GSAH,GSAH,20/08/2021,$10.00,C,$0.28,MILTON,Per Unit,0.05,0,-0.3,$(0.5000),-0.5,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,1,GSAH,GSAH,20/08/2021,$10.00,C,$0.28,MILTON,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,1,GSAH,GSAH,20/08/2021,$10.00,C,$0.28,MILTON,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,1,GSAH,GSAH,20/08/2021,$10.00,C,$0.28,MILTON,Per Unit,0.05,0,-0.42,$(0.3700),-0.37,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,1,GSAH,GSAH,20/08/2021,$10.00,C,$0.28,MILTON,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,1,GSAH,GSAH,20/08/2021,$10.00,C,$0.28,MILTON,Per Unit,0.05,0,-0.42,$(0.3700),-0.37,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,1,GSAH,GSAH,20/08/2021,$10.00,C,$0.28,MILTON,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,2,GSAH,GSAH,20/08/2021,$10.00,C,$0.28,MILTON,Per Unit,0.05,0,-0.3,$(0.5000),-0.5,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,1,GSAH,GSAH,20/08/2021,$10.00,C,$0.28,MILTON,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,1,GSAH,GSAH,20/08/2021,$10.00,C,$0.28,MILTON,Per Unit,0.05,0,-0.42,$(0.3700),-0.37,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,1,GSAH,GSAH,20/08/2021,$10.00,C,$0.28,MILTON,Per Unit,0.05,0,-0.42,$(0.3700),-0.37,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,1,GSAH,GSAH,20/08/2021,$10.00,C,$0.28,MILTON,Per Unit,0.05,0,-0.3,$(0.2500),-0.25,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,1,GSAH,GSAH,20/08/2021,$10.00,C,$0.28,MILTON,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,1,GSAH,GSAH,20/08/2021,$10.00,C,$0.28,MILTON,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,1,GSAH,GSAH,20/08/2021,$10.00,C,$0.28,MILTON,Per Unit,0.05,0,-0.42,$(0.3700),-0.37,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,1,GSAH,GSAH,20/08/2021,$10.00,C,$0.28,MILTON,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,1,GSAH,GSAH,20/08/2021,$10.00,C,$0.28,MILTON,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,1,GSAH,GSAH,20/08/2021,$10.00,C,$0.28,MILTON,Per Unit,0.05,0,-0.3,$(0.2500),-0.25,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,1,GSAH,GSAH,20/08/2021,$10.00,C,$0.28,MILTON,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,1,GSAH,GSAH,20/08/2021,$10.00,C,$0.28,MILTON,Per Unit,0.05,0,-0.42,$(0.3700),-0.37,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,1,GSAH,GSAH,20/08/2021,$10.00,C,$0.28,MILTON,Per Unit,0.05,0,-0.42,$(0.3700),-0.37,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,1,GSAH,GSAH,20/08/2021,$10.00,C,$0.28,MILTON,Per Unit,0.05,0,-0.42,$(0.3700),-0.37,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,1,GSAH,GSAH,20/08/2021,$10.00,C,$0.28,MILTON,Per Unit,0.05,0,-0.3,$(0.2500),-0.25,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,8,GSAH,GSAH,20/08/2021,$10.00,C,$0.28,MILTON,Per Unit,0.05,0,0.5,$4.4000,4.4,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,2,GSAH,GSAH,20/08/2021,$10.00,C,$0.28,MILTON,Per Unit,0.05,0,0.5,$1.1000,1.1,undefined,285010
0,6/15/2021,DSmanik,WEX-SWEEP,SLO,4,GSAH,GSAH,20/08/2021,$10.00,C,$0.28,MILTON,Per Unit,0.05,0,0.5,$2.2000,2.2,undefined,285010
0,6/16/2021,DSmanik,ISE-OPT,BYO,1,FB,FB,18/06/2021,$340.00,C,$0.79,CITI,Per Unit,0.05,0,0,$0.0500,0.05,undefined,285893
0,6/16/2021,DSmanik,CBOE-OPT,BYO,1,FB,FB,18/06/2021,$340.00,C,$0.78,CITI,Per Unit,0.05,0,0,$0.0500,0.05,undefined,285893
0,6/16/2021,DSmanik,CBOE-OPT,BYO,2,FB,FB,18/06/2021,$340.00,C,$0.78,CITI,Per Unit,0.05,0,0,$0.1000,0.1,undefined,285893
0,6/16/2021,DSmanik,CBOE-OPT,BYO,9,FB,FB,18/06/2021,$340.00,C,$0.78,CITI,Per Unit,0.05,0,0,$0.4500,0.45,undefined,285893
0,6/16/2021,DSmanik,ISE-OPT,BYO,1,FB,FB,18/06/2021,$340.00,C,$0.78,CITI,Per Unit,0.05,0,0,$0.0500,0.05,undefined,285893
0,6/16/2021,DSmanik,CBOE-OPT,BYO,6,FB,FB,18/06/2021,$340.00,C,$0.78,CITI,Per Unit,0.05,0,0,$0.3000,0.3,undefined,285893
0,6/16/2021,DSmanik,ISE-OPT,BYO,6,FB,FB,18/06/2021,$340.00,C,$0.78,CITI,Per Unit,0.05,0,0,$0.3000,0.3,undefined,285893
0,6/16/2021,DSmanik,CBOE-OPT,BYO,3,FB,FB,18/06/2021,$340.00,C,$0.77,CITI,Per Unit,0.05,0,0,$0.1500,0.15,undefined,285893
0,6/16/2021,DSmanik,ISE-OPT,BYO,3,FB,FB,18/06/2021,$340.00,C,$0.77,CITI,Per Unit,0.05,0,0,$0.1500,0.15,undefined,285893
0,6/16/2021,DSmanik,CBOE-OPT,BYO,3,FB,FB,18/06/2021,$340.00,C,$0.77,CITI,Per Unit,0.05,0,0,$0.1500,0.15,undefined,285893
0,6/16/2021,DSmanik,CBOE-OPT,BYO,3,FB,FB,18/06/2021,$340.00,C,$0.77,CITI,Per Unit,0.05,0,0,$0.1500,0.15,undefined,285893
0,6/16/2021,DSmanik,ISE-OPT,BYO,2,FB,FB,18/06/2021,$340.00,C,$0.77,CITI,Per Unit,0.05,0,0,$0.1000,0.1,undefined,285893
0,6/16/2021,DSmanik,ISE-OPT,BYO,1,FB,FB,18/06/2021,$340.00,C,$0.79,CITI,Per Unit,0.05,0,0,$0.0500,0.05,undefined,285893
0,6/16/2021,DSmanik,CBOE-OPT,BYO,4,FB,FB,18/06/2021,$340.00,C,$0.79,CITI,Per Unit,0.05,0,0,$0.2000,0.2,undefined,285893
0,6/16/2021,DSmanik,CBOE-OPT,BYO,5,FB,FB,18/06/2021,$340.00,C,$0.79,CITI,Per Unit,0.05,0,0,$0.2500,0.25,undefined,285893
0,6/16/2021,DSmanik,ISE-OPT,BYO,6,FB,FB,18/06/2021,$340.00,C,$0.75,CITI,Per Unit,0.05,0,0,$0.3000,0.3,undefined,285893
0,6/16/2021,DSmanik,ISE-OPT,BYO,4,FB,FB,18/06/2021,$340.00,C,$0.75,CITI,Per Unit,0.05,0,0,$0.2000,0.2,undefined,285893
0,6/16/2021,DSmanik,CBOE-OPT,BYO,3,FB,FB,18/06/2021,$340.00,C,$0.75,CITI,Per Unit,0.05,0,0,$0.1500,0.15,undefined,285893
0,6/16/2021,DSmanik,CBOE-OPT,BYO,3,FB,FB,18/06/2021,$340.00,C,$0.75,CITI,Per Unit,0.05,0,0,$0.1500,0.15,undefined,285893
0,6/16/2021,DSmanik,CBOE-OPT,BYO,1,FB,FB,18/06/2021,$340.00,C,$0.75,CITI,Per Unit,0.05,0,0,$0.0500,0.05,undefined,285893
0,6/16/2021,DSmanik,CBOE-OPT,BYO,1,FB,FB,18/06/2021,$340.00,C,$0.75,CITI,Per Unit,0.05,0,0,$0.0500,0.05,undefined,285893
0,6/16/2021,DSmanik,CBOE-OPT,BYO,1,FB,FB,18/06/2021,$340.00,C,$0.75,CITI,Per Unit,0.05,0,0,$0.0500,0.05,undefined,285893
0,6/16/2021,DSmanik,CBOE-OPT,BYO,2,FB,FB,18/06/2021,$340.00,C,$0.84,CITI,Per Unit,0.05,0,0,$0.1000,0.1,undefined,285893
0,6/16/2021,DSmanik,ISE-OPT,BYO,1,FB,FB,18/06/2021,$340.00,C,$0.84,CITI,Per Unit,0.05,0,0,$0.0500,0.05,undefined,285893
0,6/16/2021,DSmanik,ISE-OPT,BYO,3,FB,FB,18/06/2021,$340.00,C,$0.86,CITI,Per Unit,0.05,0,0,$0.1500,0.15,undefined,285893
0,6/16/2021,DSmanik,ISE-OPT,BYO,1,FB,FB,18/06/2021,$340.00,C,$0.86,CITI,Per Unit,0.05,0,0,$0.0500,0.05,undefined,285893
0,6/16/2021,DSmanik,ISE-OPT,BYO,2,FB,FB,18/06/2021,$340.00,C,$0.86,CITI,Per Unit,0.05,0,0,$0.1000,0.1,undefined,285893
0,6/16/2021,DSmanik,ISE-OPT,BYO,3,FB,FB,18/06/2021,$340.00,C,$0.83,CITI,Per Unit,0.05,0,0,$0.1500,0.15,undefined,285893
0,6/16/2021,DSmanik,CBOE-OPT,BYO,1,FB,FB,18/06/2021,$340.00,C,$0.83,CITI,Per Unit,0.05,0,0,$0.0500,0.05,undefined,285893
0,6/16/2021,DSmanik,CBOE-OPT,BYO,2,FB,FB,18/06/2021,$340.00,C,$0.83,CITI,Per Unit,0.05,0,0,$0.1000,0.1,undefined,285893
0,6/16/2021,DSmanik,CBOE-OPT,BYO,3,FB,FB,18/06/2021,$340.00,C,$0.83,CITI,Per Unit,0.05,0,0,$0.1500,0.15,undefined,285893
0,6/16/2021,DSmanik,ISE-OPT,BYO,6,FB,FB,18/06/2021,$340.00,C,$0.81,CITI,Per Unit,0.05,0,0,$0.3000,0.3,undefined,285893
0,6/16/2021,DSmanik,CBOE-OPT,BYO,2,FB,FB,18/06/2021,$340.00,C,$0.81,CITI,Per Unit,0.05,0,0,$0.1000,0.1,undefined,285893
0,6/16/2021,DSmanik,CBOE-OPT,BYO,2,FB,FB,18/06/2021,$340.00,C,$0.81,CITI,Per Unit,0.05,0,0,$0.1000,0.1,undefined,285893
0,6/16/2021,DSmanik,ISE-OPT,BYO,3,FB,FB,18/06/2021,$340.00,C,$0.83,CITI,Per Unit,0.05,0,0,$0.1500,0.15,undefined,285893
0,6/16/2021,DSmanik,CBOE-OPT,BYO,1,FB,FB,18/06/2021,$340.00,C,$0.83,CITI,Per Unit,0.05,0,0,$0.0500,0.05,undefined,285893
0,6/16/2021,DSmanik,CBOE-OPT,BYO,2,FB,FB,18/06/2021,$340.00,C,$0.83,CITI,Per Unit,0.05,0,0,$0.1000,0.1,undefined,285893
0,6/16/2021,DSmanik,CBOE-OPT,BYO,3,FB,FB,18/06/2021,$340.00,C,$0.83,CITI,Per Unit,0.05,0,0,$0.1500,0.15,undefined,285893
0,6/16/2021,DSmanik,CBOE-OPT,BYO,2,FB,FB,18/06/2021,$340.00,C,$0.82,CITI,Per Unit,0.05,0,0,$0.1000,0.1,undefined,285893
0,6/16/2021,DSmanik,CBOE-OPT,BYO,2,FB,FB,18/06/2021,$340.00,C,$0.82,CITI,Per Unit,0.05,0,0,$0.1000,0.1,undefined,285893
0,6/16/2021,DSmanik,CBOE-OPT,BYO,1,FB,FB,18/06/2021,$340.00,C,$0.82,CITI,Per Unit,0.05,0,0,$0.0500,0.05,undefined,285893
