Clearing Fee,Date,User,Route,Side,Exec Qty,Security,Root,Expiry,Strike,Call/Put,Average Price,Portfolio,Commission Type,Commission Rate,Exch\. Fee Rate,WEX Connect Rate,Total Charge,modifiedTotalCharge,removed,targetId
0,8/17/2021,DSmanik,ISE-OPT,SLO,3,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.1500,0.15,undefined,310947
0,8/17/2021,DSmanik,ISE-OPT,SLO,1,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.0500,0.05,undefined,310947
0,8/17/2021,DSmanik,ISE-OPT,SLO,12,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.6000,0.6,undefined,310947
0,8/17/2021,DSmanik,ISE-OPT,SLO,9,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.4500,0.45,undefined,310947
0,8/17/2021,DSmanik,ISE-OPT,SLO,4,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.2000,0.2,undefined,310947
0,8/17/2021,DSmanik,ISE-OPT,SLO,4,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.2000,0.2,undefined,310947
0,8/17/2021,DSmanik,ISE-OPT,SLO,4,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.2000,0.2,undefined,310947
0,8/17/2021,DSmanik,ISE-OPT,SLO,29,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$1.4500,1.45,undefined,310947
0,8/17/2021,DSmanik,ISE-OPT,SLO,1,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.0500,0.05,undefined,310947
0,8/17/2021,DSmanik,ISE-OPT,SLO,4,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.2000,0.2,undefined,310947
0,8/17/2021,DSmanik,ISE-OPT,SLO,2,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.1000,0.1,undefined,310947
0,8/17/2021,DSmanik,ISE-OPT,SLO,3,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.1500,0.15,undefined,310947
0,8/17/2021,DSmanik,ISE-OPT,SLO,2,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.1000,0.1,undefined,310947
0,8/17/2021,DSmanik,ISE-OPT,SLO,1,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.0500,0.05,undefined,310947
0,8/17/2021,DSmanik,ISE-OPT,SLO,2,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.1000,0.1,undefined,310947
0,8/17/2021,DSmanik,ISE-OPT,SLO,2,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.1000,0.1,undefined,310947
0,8/17/2021,DSmanik,ISE-OPT,SLO,1,AI,AI,17/06/2022,$35.00,P,$5.60,BNP,Per Unit,0.05,0,0,$0.0500,0.05,undefined,310947
0,8/18/2021,DSmanik,WEX-BESTX-OPT,SLC,10,MYPS,MYPS,20/08/2021,$5.00,P,$0.90,DIFESA,Per Unit,0.05,-0.86,0,$(8.1000),-8.1,undefined,311513
0,8/18/2021,DSmanik,WEX-SWEEP,SLC,9,MYPS,MYPS,20/08/2021,$5.00,P,$0.85,DIFESA,Per Unit,0.05,-0.85,0,$(7.2000),-7.2,undefined,311513
0,8/18/2021,DSmanik,WEX-SWEEP,SLC,8,MYPS,MYPS,20/08/2021,$5.00,P,$0.85,DIFESA,Per Unit,0.05,-0.8,0,$(6.0000),-6,undefined,311513
0,8/18/2021,DSmanik,WEX-SWEEP,SLC,9,MYPS,MYPS,20/08/2021,$5.00,P,$0.85,DIFESA,Per Unit,0.05,-0.85,0,$(7.2000),-7.2,undefined,311513
0,8/18/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.85,DIFESA,Per Unit,0.05,-0.8,0,$(3.0000),-3,undefined,311513
0,8/18/2021,DSmanik,WEX-SWEEP,SLC,10,MYPS,MYPS,20/08/2021,$5.00,P,$0.85,DIFESA,Per Unit,0.05,-0.86,0,$(8.1000),-8.1,undefined,311513
0,8/18/2021,DSmanik,WEX-SWEEP,SLC,10,MYPS,MYPS,20/08/2021,$5.00,P,$0.85,DIFESA,Per Unit,0.05,-0.85,0,$(8.0000),-8,undefined,311513
0,8/18/2021,DSmanik,WEX-BESTX-OPT,SLC,7,MYPS,MYPS,20/08/2021,$5.00,P,$0.85,DIFESA,Per Unit,0.05,-0.85,0,$(5.6000),-5.6,undefined,311513
0,8/18/2021,DSmanik,WEX-BESTX-OPT,SLC,6,MYPS,MYPS,20/08/2021,$5.00,P,$0.85,DIFESA,Per Unit,0.05,-0.8,0,$(4.5000),-4.5,undefined,311513
0,8/18/2021,DSmanik,WEX-BESTX-OPT,SLC,8,MYPS,MYPS,20/08/2021,$5.00,P,$0.85,DIFESA,Per Unit,0.05,-0.86,0,$(6.4800),-6.48,undefined,311513
0,8/18/2021,DSmanik,WEX-BESTX-OPT,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.85,DIFESA,Per Unit,0.05,-0.8,0,$(3.0000),-3,undefined,311513
0,8/18/2021,DSmanik,WEX-BESTX-OPT,SLC,3,MYPS,MYPS,20/08/2021,$5.00,P,$0.85,DIFESA,Per Unit,0.05,-0.85,0,$(2.4000),-2.4,undefined,311513
0,8/18/2021,DSmanik,WEX-BESTX-OPT,SLC,3,MYPS,MYPS,20/08/2021,$5.00,P,$0.85,DIFESA,Per Unit,0.05,-0.85,0,$(2.4000),-2.4,undefined,311513
0,8/18/2021,DSmanik,WEX-BESTX-OPT,SLC,2,MYPS,MYPS,20/08/2021,$5.00,P,$0.85,DIFESA,Per Unit,0.05,-0.8,0,$(1.5000),-1.5,undefined,311513
0,8/18/2021,DSmanik,WEX-BESTX-OPT,SLC,1,MYPS,MYPS,20/08/2021,$5.00,P,$0.85,DIFESA,Per Unit,0.05,-0.8,0,$(0.7500),-0.75,undefined,311513
0,8/18/2021,DSmanik,WEX-BESTX-OPT,SLC,3,MYPS,MYPS,20/08/2021,$5.00,P,$0.85,DIFESA,Per Unit,0.05,-0.86,0,$(2.4300),-2.43,undefined,311513
0,8/18/2021,DSmanik,WEX-BESTX-OPT,SLC,3,MYPS,MYPS,20/08/2021,$5.00,P,$0.85,DIFESA,Per Unit,0.05,-0.85,0,$(2.4000),-2.4,undefined,311513
0,8/18/2021,DSmanik,WEX-SWEEP,SLC,10,MYPS,MYPS,20/08/2021,$5.00,P,$0.80,DIFESA,Per Unit,0.05,-0.8,0,$(7.5000),-7.5,undefined,311513
0,8/18/2021,DSmanik,WEX-SWEEP,SLC,19,MYPS,MYPS,20/08/2021,$5.00,P,$0.80,DIFESA,Per Unit,0.05,-0.86,0,$(15.3900),-15.39,undefined,311513
0,8/18/2021,DSmanik,WEX-SWEEP,SLC,12,MYPS,MYPS,20/08/2021,$5.00,P,$0.80,DIFESA,Per Unit,0.05,-0.85,0,$(9.6000),-9.6,undefined,311513
0,8/18/2021,DSmanik,WEX-SWEEP,SLC,13,MYPS,MYPS,20/08/2021,$5.00,P,$0.80,DIFESA,Per Unit,0.05,-0.85,0,$(10.4000),-10.4,undefined,311513
0,8/18/2021,DSmanik,WEX-SWEEP,SLC,13,MYPS,MYPS,20/08/2021,$5.00,P,$0.80,DIFESA,Per Unit,0.05,-0.86,0,$(10.5300),-10.53,undefined,311513
0,8/18/2021,DSmanik,WEX-SWEEP,SLC,11,MYPS,MYPS,20/08/2021,$5.00,P,$0.80,DIFESA,Per Unit,0.05,-0.8,0,$(8.2500),-8.25,undefined,311513
0,8/18/2021,DSmanik,WEX-SWEEP,SLC,8,MYPS,MYPS,20/08/2021,$5.00,P,$0.80,DIFESA,Per Unit,0.05,-0.8,0,$(6.0000),-6,undefined,311513
0,8/18/2021,DSmanik,WEX-SWEEP,SLC,14,MYPS,MYPS,20/08/2021,$5.00,P,$0.80,DIFESA,Per Unit,0.05,-0.85,0,$(11.2000),-11.2,undefined,311513
0,8/18/2021,DSmanik,WEX-SWEEP,BYO,19,MYPS,MYPS,19/11/2021,$5.00,C,$0.40,DIFESA,Per Unit,0.05,-0.8,0,$(14.2500),-14.25,undefined,322348
0,8/18/2021,DSmanik,WEX-SWEEP,BYO,24,MYPS,MYPS,19/11/2021,$5.00,C,$0.40,DIFESA,Per Unit,0.05,-0.85,0,$(19.2000),-19.2,undefined,322348
0,8/18/2021,DSmanik,WEX-SWEEP,BYO,21,MYPS,MYPS,19/11/2021,$5.00,C,$0.40,DIFESA,Per Unit,0.05,-0.85,0,$(16.8000),-16.8,undefined,322348
0,8/18/2021,DSmanik,WEX-SWEEP,BYO,12,MYPS,MYPS,19/11/2021,$5.00,C,$0.40,DIFESA,Per Unit,0.05,-0.8,0,$(9.0000),-9,undefined,322348
0,8/18/2021,DSmanik,WEX-SWEEP,BYO,22,MYPS,MYPS,19/11/2021,$5.00,C,$0.40,DIFESA,Per Unit,0.05,-0.85,0,$(17.6000),-17.6,undefined,322348
0,8/18/2021,DSmanik,WEX-SWEEP,BYO,22,MYPS,MYPS,19/11/2021,$5.00,C,$0.40,DIFESA,Per Unit,0.05,-0.86,0,$(17.8200),-17.82,undefined,322348
0,8/18/2021,DSmanik,WEX-SWEEP,BYO,2,MYPS,MYPS,19/11/2021,$5.00,C,$0.40,DIFESA,Per Unit,0.05,-0.86,0,$(1.6200),-1.62,undefined,322348
0,8/19/2021,DSmanik,WEX-BESTX-OPT,SLC,16,MYPS,MYPS,20/08/2021,$5.00,P,$0.90,DIFESA,Per Unit,0.05,-0.85,0,$(12.8000),-12.8,undefined,312668
0,8/19/2021,DSmanik,WEX-BESTX-OPT,SLC,18,MYPS,MYPS,20/08/2021,$5.00,P,$0.90,DIFESA,Per Unit,0.05,-0.85,0,$(14.4000),-14.4,undefined,312668
0,8/19/2021,DSmanik,WEX-BESTX-OPT,SLC,19,MYPS,MYPS,20/08/2021,$5.00,P,$0.90,DIFESA,Per Unit,0.05,-0.86,0,$(15.3900),-15.39,undefined,312668
0,8/19/2021,DSmanik,WEX-BESTX-OPT,SLC,20,MYPS,MYPS,20/08/2021,$5.00,P,$0.90,DIFESA,Per Unit,0.05,-0.85,0,$(16.0000),-16,undefined,312668
0,8/19/2021,DSmanik,WEX-BESTX-OPT,SLC,12,MYPS,MYPS,20/08/2021,$5.00,P,$0.90,DIFESA,Per Unit,0.05,-0.8,0,$(9.0000),-9,undefined,312668
0,8/19/2021,DSmanik,WEX-BESTX-OPT,SLC,15,MYPS,MYPS,20/08/2021,$5.00,P,$0.90,DIFESA,Per Unit,0.05,-0.8,0,$(11.2500),-11.25,undefined,312668
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,10,MYPS,MYPS,20/08/2021,$5.00,P,$0.95,DIFESA,Per Unit,0.05,-0.85,0,$(8.0000),-8,undefined,312668
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$0.95,DIFESA,Per Unit,0.05,-0.8,0,$(3.0000),-3,undefined,312668
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,10,MYPS,MYPS,20/08/2021,$5.00,P,$0.95,DIFESA,Per Unit,0.05,-0.86,0,$(8.1000),-8.1,undefined,312668
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,9,MYPS,MYPS,20/08/2021,$5.00,P,$0.95,DIFESA,Per Unit,0.05,-0.85,0,$(7.2000),-7.2,undefined,312668
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,9,MYPS,MYPS,20/08/2021,$5.00,P,$0.95,DIFESA,Per Unit,0.05,-0.85,0,$(7.2000),-7.2,undefined,312668
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,8,MYPS,MYPS,20/08/2021,$5.00,P,$0.95,DIFESA,Per Unit,0.05,-0.8,0,$(6.0000),-6,undefined,312668
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,9,MYPS,MYPS,20/08/2021,$5.00,P,$1.00,DIFESA,Per Unit,0.05,-0.85,0,$(7.2000),-7.2,undefined,312668
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,9,MYPS,MYPS,20/08/2021,$5.00,P,$1.00,DIFESA,Per Unit,0.05,-0.85,0,$(7.2000),-7.2,undefined,312668
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,10,MYPS,MYPS,20/08/2021,$5.00,P,$1.00,DIFESA,Per Unit,0.05,-0.86,0,$(8.1000),-8.1,undefined,312668
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$1.00,DIFESA,Per Unit,0.05,-0.8,0,$(3.0000),-3,undefined,312668
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,8,MYPS,MYPS,20/08/2021,$5.00,P,$1.00,DIFESA,Per Unit,0.05,-0.8,0,$(6.0000),-6,undefined,312668
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,10,MYPS,MYPS,20/08/2021,$5.00,P,$1.00,DIFESA,Per Unit,0.05,-0.85,0,$(8.0000),-8,undefined,312668
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,1,MYPS,MYPS,20/08/2021,$5.00,P,$1.00,DIFESA,Per Unit,0.05,-0.86,0,$(0.8100),-0.81,undefined,312668
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,15,MYPS,MYPS,20/08/2021,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0.85,0,$13.5000,13.5,undefined,312668
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,1,MYPS,MYPS,20/08/2021,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0,0,$0.0500,0.05,undefined,312668
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,1,MYPS,MYPS,20/08/2021,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0,0,$0.0500,0.05,undefined,312668
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,1,MYPS,MYPS,20/08/2021,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0,0,$0.0500,0.05,undefined,312668
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,1,MYPS,MYPS,20/08/2021,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0.0025,0,$0.0525,0.0525,undefined,312668
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,6,MYPS,MYPS,20/08/2021,$5.00,P,$1.00,DIFESA,Per Unit,0.05,-0.86,0,$(4.8600),-4.86,undefined,312668
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,1,MYPS,MYPS,20/08/2021,$5.00,P,$1.00,DIFESA,Per Unit,0.05,-0.85,0,$(0.8000),-0.8,undefined,312668
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,5,MYPS,MYPS,20/08/2021,$5.00,P,$1.00,DIFESA,Per Unit,0.05,-0.8,0,$(3.7500),-3.75,undefined,312668
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,2,MYPS,MYPS,20/08/2021,$5.00,P,$1.00,DIFESA,Per Unit,0.05,-0.8,0,$(1.5000),-1.5,undefined,312668
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,6,MYPS,MYPS,20/08/2021,$5.00,P,$1.00,DIFESA,Per Unit,0.05,-0.85,0,$(4.8000),-4.8,undefined,312668
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,5,MYPS,MYPS,20/08/2021,$5.00,P,$1.00,DIFESA,Per Unit,0.05,-0.85,0,$(4.0000),-4,undefined,312668
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,5,MYPS,MYPS,20/08/2021,$5.00,P,$1.00,DIFESA,Per Unit,0.05,-0.85,0,$(4.0000),-4,undefined,312668
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,10,MYPS,MYPS,20/08/2021,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0.85,0,$9.0000,9,undefined,312668
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,20/08/2021,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0,0,$0.2000,0.2,undefined,312668
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,10,MYPS,MYPS,20/08/2021,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0.85,0,$9.0000,9,undefined,312668
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,10,MYPS,MYPS,20/08/2021,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0.85,0,$9.0000,9,undefined,312668
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,15,MYPS,MYPS,20/08/2021,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0.85,0,$13.5000,13.5,undefined,312668
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,9,MYPS,MYPS,20/08/2021,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0.85,0,$8.1000,8.1,undefined,312668
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,3,MYPS,MYPS,20/08/2021,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0.85,0,$2.7000,2.7,undefined,312668
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,10,MYPS,MYPS,20/08/2021,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0.85,0,$9.0000,9,undefined,312668
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,5,MYPS,MYPS,20/08/2021,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0.0025,0,$0.2625,0.2625,undefined,312668
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,5,MYPS,MYPS,20/08/2021,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0,0,$0.2500,0.25,undefined,312668
0,8/19/2021,DSmanik,WEX-BESTX-OPT,SLC,20,LEV,LEV,20/08/2021,$12.50,P,$0.65,DIFESA,Per Unit,0.05,-0.85,0,$(16.0000),-16,undefined,312652
0,8/19/2021,DSmanik,WEX-BESTX-OPT,SLC,11,LEV,LEV,20/08/2021,$12.50,P,$0.65,DIFESA,Per Unit,0.05,-0.8,0,$(8.2500),-8.25,undefined,312652
0,8/19/2021,DSmanik,WEX-BESTX-OPT,SLC,17,LEV,LEV,20/08/2021,$12.50,P,$0.65,DIFESA,Per Unit,0.05,-0.85,0,$(13.6000),-13.6,undefined,312652
0,8/19/2021,DSmanik,WEX-BESTX-OPT,SLC,18,LEV,LEV,20/08/2021,$12.50,P,$0.65,DIFESA,Per Unit,0.05,-0.85,0,$(14.4000),-14.4,undefined,312652
0,8/19/2021,DSmanik,WEX-BESTX-OPT,SLC,19,LEV,LEV,20/08/2021,$12.50,P,$0.65,DIFESA,Per Unit,0.05,-0.86,0,$(15.3900),-15.39,undefined,312652
0,8/19/2021,DSmanik,WEX-BESTX-OPT,SLC,15,LEV,LEV,20/08/2021,$12.50,P,$0.65,DIFESA,Per Unit,0.05,-0.8,0,$(11.2500),-11.25,undefined,312652
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,9,LEV,LEV,20/08/2021,$12.50,P,$0.70,DIFESA,Per Unit,0.05,-0.85,0,$(7.2000),-7.2,undefined,312652
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,8,LEV,LEV,20/08/2021,$12.50,P,$0.70,DIFESA,Per Unit,0.05,-0.8,0,$(6.0000),-6,undefined,312652
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,9,LEV,LEV,20/08/2021,$12.50,P,$0.70,DIFESA,Per Unit,0.05,-0.85,0,$(7.2000),-7.2,undefined,312652
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,10,LEV,LEV,20/08/2021,$12.50,P,$0.70,DIFESA,Per Unit,0.05,-0.85,0,$(8.0000),-8,undefined,312652
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,10,LEV,LEV,20/08/2021,$12.50,P,$0.70,DIFESA,Per Unit,0.05,-0.86,0,$(8.1000),-8.1,undefined,312652
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,4,LEV,LEV,20/08/2021,$12.50,P,$0.70,DIFESA,Per Unit,0.05,-0.8,0,$(3.0000),-3,undefined,312652
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,10,LEV,LEV,20/08/2021,$12.50,P,$0.60,DIFESA,Per Unit,0.05,-0.85,0,$(8.0000),-8,undefined,312652
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,8,LEV,LEV,20/08/2021,$12.50,P,$0.60,DIFESA,Per Unit,0.05,-0.8,0,$(6.0000),-6,undefined,312652
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,9,LEV,LEV,20/08/2021,$12.50,P,$0.60,DIFESA,Per Unit,0.05,-0.85,0,$(7.2000),-7.2,undefined,312652
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,9,LEV,LEV,20/08/2021,$12.50,P,$0.60,DIFESA,Per Unit,0.05,-0.85,0,$(7.2000),-7.2,undefined,312652
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,10,LEV,LEV,20/08/2021,$12.50,P,$0.60,DIFESA,Per Unit,0.05,-0.86,0,$(8.1000),-8.1,undefined,312652
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,4,LEV,LEV,20/08/2021,$12.50,P,$0.60,DIFESA,Per Unit,0.05,-0.8,0,$(3.0000),-3,undefined,312652
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,10,LEV,LEV,20/08/2021,$12.50,P,$0.70,DIFESA,Per Unit,0.05,-0.85,0,$(8.0000),-8,undefined,312652
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,8,LEV,LEV,20/08/2021,$12.50,P,$0.70,DIFESA,Per Unit,0.05,-0.8,0,$(6.0000),-6,undefined,312652
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,9,LEV,LEV,20/08/2021,$12.50,P,$0.70,DIFESA,Per Unit,0.05,-0.85,0,$(7.2000),-7.2,undefined,312652
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,9,LEV,LEV,20/08/2021,$12.50,P,$0.70,DIFESA,Per Unit,0.05,-0.85,0,$(7.2000),-7.2,undefined,312652
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,10,LEV,LEV,20/08/2021,$12.50,P,$0.70,DIFESA,Per Unit,0.05,-0.86,0,$(8.1000),-8.1,undefined,312652
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,4,LEV,LEV,20/08/2021,$12.50,P,$0.70,DIFESA,Per Unit,0.05,-0.8,0,$(3.0000),-3,undefined,312652
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,10,LEV,LEV,20/08/2021,$12.50,P,$0.65,DIFESA,Per Unit,0.05,-0.86,0,$(8.1000),-8.1,undefined,312652
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,7,LEV,LEV,20/08/2021,$12.50,P,$0.65,DIFESA,Per Unit,0.05,-0.85,0,$(5.6000),-5.6,undefined,312652
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,8,LEV,LEV,20/08/2021,$12.50,P,$0.65,DIFESA,Per Unit,0.05,-0.85,0,$(6.4000),-6.4,undefined,312652
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,4,LEV,LEV,20/08/2021,$12.50,P,$0.65,DIFESA,Per Unit,0.05,-0.8,0,$(3.0000),-3,undefined,312652
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,7,LEV,LEV,20/08/2021,$12.50,P,$0.65,DIFESA,Per Unit,0.05,-0.85,0,$(5.6000),-5.6,undefined,312652
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,8,LEV,LEV,20/08/2021,$12.50,P,$0.65,DIFESA,Per Unit,0.05,-0.86,0,$(6.4800),-6.48,undefined,312652
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,6,LEV,LEV,20/08/2021,$12.50,P,$0.65,DIFESA,Per Unit,0.05,-0.8,0,$(4.5000),-4.5,undefined,312652
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,9,LEV,LEV,20/08/2021,$12.50,P,$0.70,DIFESA,Per Unit,0.05,-0.85,0,$(7.2000),-7.2,undefined,312652
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,9,LEV,LEV,20/08/2021,$12.50,P,$0.70,DIFESA,Per Unit,0.05,-0.85,0,$(7.2000),-7.2,undefined,312652
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,8,LEV,LEV,20/08/2021,$12.50,P,$0.70,DIFESA,Per Unit,0.05,-0.8,0,$(6.0000),-6,undefined,312652
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,10,LEV,LEV,20/08/2021,$12.50,P,$0.70,DIFESA,Per Unit,0.05,-0.85,0,$(8.0000),-8,undefined,312652
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,10,LEV,LEV,20/08/2021,$12.50,P,$0.70,DIFESA,Per Unit,0.05,-0.86,0,$(8.1000),-8.1,undefined,312652
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,4,LEV,LEV,20/08/2021,$12.50,P,$0.70,DIFESA,Per Unit,0.05,-0.8,0,$(3.0000),-3,undefined,312652
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,9,LEV,LEV,20/08/2021,$12.50,P,$0.65,DIFESA,Per Unit,0.05,-0.85,0,$(7.2000),-7.2,undefined,312652
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,9,LEV,LEV,20/08/2021,$12.50,P,$0.65,DIFESA,Per Unit,0.05,-0.85,0,$(7.2000),-7.2,undefined,312652
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,8,LEV,LEV,20/08/2021,$12.50,P,$0.65,DIFESA,Per Unit,0.05,-0.8,0,$(6.0000),-6,undefined,312652
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,10,LEV,LEV,20/08/2021,$12.50,P,$0.65,DIFESA,Per Unit,0.05,-0.85,0,$(8.0000),-8,undefined,312652
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,4,LEV,LEV,20/08/2021,$12.50,P,$0.65,DIFESA,Per Unit,0.05,-0.8,0,$(3.0000),-3,undefined,312652
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,10,LEV,LEV,20/08/2021,$12.50,P,$0.65,DIFESA,Per Unit,0.05,-0.86,0,$(8.1000),-8.1,undefined,312652
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,9,LEV,LEV,20/08/2021,$12.50,P,$0.70,DIFESA,Per Unit,0.05,-0.85,0,$(7.2000),-7.2,undefined,312652
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,8,LEV,LEV,20/08/2021,$12.50,P,$0.70,DIFESA,Per Unit,0.05,-0.8,0,$(6.0000),-6,undefined,312652
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,9,LEV,LEV,20/08/2021,$12.50,P,$0.70,DIFESA,Per Unit,0.05,-0.85,0,$(7.2000),-7.2,undefined,312652
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,10,LEV,LEV,20/08/2021,$12.50,P,$0.70,DIFESA,Per Unit,0.05,-0.85,0,$(8.0000),-8,undefined,312652
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,10,LEV,LEV,20/08/2021,$12.50,P,$0.70,DIFESA,Per Unit,0.05,-0.86,0,$(8.1000),-8.1,undefined,312652
0,8/19/2021,DSmanik,WEX-SWEEP,SLC,4,LEV,LEV,20/08/2021,$12.50,P,$0.70,DIFESA,Per Unit,0.05,-0.8,0,$(3.0000),-3,undefined,312652
