Clearing Fee,Date,User,Route,Side,Exec Qty,Security,Root,Expiry,Strike,Call/Put,Average Price,Portfolio,Commission Type,Commission Rate,Exch\. Fee Rate,WEX Connect Rate,Total Charge,modifiedDate,modifiedUser,modifiedSide,modifiedExecQty,modifiedSecurity,modifiedRoot,modifiedExpiry,modifiedStrike,modifiedCallPut,modifiedAveragePrice,modifiedPortfolio,modifiedCommissionType,modifiedCommissionRate,modifiedTotalCharge,targetId,0.﻿Clearing Fee,0.Date,0.User,0.Route,0.Side,0.Exec Qty,0.Security,0.Root,0.Expiry,0.Strike,0.Call/Put,0.Average Price,0.Portfolio,0.Commission Type,0.Commission Rate,0.Exch\. Fee Rate,0.WEX Connect Rate,0.Total Charge,0.modifiedDate,0.modifiedUser,0.modifiedSide,0.modifiedExecQty,0.modifiedSecurity,0.modifiedRoot,0.modifiedExpiry,0.modifiedStrike,0.modifiedCallPut,0.modifiedAveragePrice,0.modifiedPortfolio,0.modifiedCommissionType,0.modifiedCommissionRate,0.modifiedTotalCharge
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,10,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0,$0.5000,20/8/2021,dsmanik,s,10,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,0.5,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,7,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.48,0,$3.7100,20/8/2021,dsmanik,s,7,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,3.71,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,34,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.48,0,$18.0200,20/8/2021,dsmanik,s,34,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,18.02,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,10,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0,$0.5000,20/8/2021,dsmanik,s,10,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,0.5,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,5,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.48,0,$2.6500,20/8/2021,dsmanik,s,5,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,2.65,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,27,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.5,0,$14.8500,20/8/2021,dsmanik,s,27,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,14.85,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0,$0.1000,20/8/2021,dsmanik,s,2,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,0.1,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,-0.2,0,$(0.3000),20/8/2021,dsmanik,s,2,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,-0.3,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,4,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0,$0.2000,20/8/2021,dsmanik,s,4,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,0.2,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,7,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.48,0,$3.7100,20/8/2021,dsmanik,s,7,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,3.71,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,4,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.46,0,$2.0400,20/8/2021,dsmanik,s,4,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,2.04,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,13,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,-0.25,0,$(2.6000),20/8/2021,dsmanik,s,13,ipof,ipof,17/12/2021,12.5,c,0.12,kepos,per unit,0.05,-2.6,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,16,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,-0.42,0,$(5.9200),20/8/2021,dsmanik,s,16,ipof,ipof,17/12/2021,12.5,c,0.12,kepos,per unit,0.05,-5.92,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,14,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,-0.25,0,$(2.8000),20/8/2021,dsmanik,s,14,ipof,ipof,17/12/2021,12.5,c,0.12,kepos,per unit,0.05,-2.8,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,16,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,-0.3,0,$(4.0000),20/8/2021,dsmanik,s,16,ipof,ipof,17/12/2021,12.5,c,0.12,kepos,per unit,0.05,-4,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,9,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,-0.25,0,$(1.8000),20/8/2021,dsmanik,s,9,ipof,ipof,17/12/2021,12.5,c,0.12,kepos,per unit,0.05,-1.8,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,32,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,0.5,0,$17.6000,20/8/2021,dsmanik,s,32,ipof,ipof,17/12/2021,12.5,c,0.12,kepos,per unit,0.05,17.6,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,180,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,0.5,0,$99.0000,20/8/2021,dsmanik,s,180,ipof,ipof,17/12/2021,12.5,c,0.12,kepos,per unit,0.05,99,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,8,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,0.5,0,$4.4000,20/8/2021,dsmanik,s,8,ipof,ipof,17/12/2021,12.5,c,0.12,kepos,per unit,0.05,4.4,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,24,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,0.43,0,$11.5200,20/8/2021,dsmanik,s,24,ipof,ipof,17/12/2021,12.5,c,0.12,kepos,per unit,0.05,11.52,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,28,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,0.5,0,$15.4000,20/8/2021,dsmanik,s,28,ipof,ipof,17/12/2021,12.5,c,0.12,kepos,per unit,0.05,15.4,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,3,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,0.46,0,$1.5300,20/8/2021,dsmanik,s,3,ipof,ipof,17/12/2021,12.5,c,0.12,kepos,per unit,0.05,1.53,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,18,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,0.49,0,$9.7200,20/8/2021,dsmanik,s,18,ipof,ipof,17/12/2021,12.5,c,0.12,kepos,per unit,0.05,9.72,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,0.43,0,$0.4800,20/8/2021,dsmanik,s,1,ipof,ipof,17/12/2021,12.5,c,0.12,kepos,per unit,0.05,0.48,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,54,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,0.48,0,$28.6200,20/8/2021,dsmanik,s,54,ipof,ipof,17/12/2021,12.5,c,0.12,kepos,per unit,0.05,28.62,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,25,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,0.49,0,$13.5000,20/8/2021,dsmanik,s,25,ipof,ipof,17/12/2021,12.5,c,0.12,kepos,per unit,0.05,13.5,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,4,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,0.49,0,$2.1600,20/8/2021,dsmanik,s,4,ipof,ipof,17/12/2021,12.5,c,0.12,kepos,per unit,0.05,2.16,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,0,0,$0.0500,20/8/2021,dsmanik,s,1,ipof,ipof,17/12/2021,12.5,c,0.12,kepos,per unit,0.05,0.05,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,43,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,0.5,0,$23.6500,20/8/2021,dsmanik,s,43,ipof,ipof,17/12/2021,12.5,c,0.12,kepos,per unit,0.05,23.65,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,0.5,0,$0.5500,20/8/2021,dsmanik,s,1,ipof,ipof,17/12/2021,12.5,c,0.12,kepos,per unit,0.05,0.55,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,4,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,0.49,0,$2.1600,20/8/2021,dsmanik,s,4,ipof,ipof,17/12/2021,12.5,c,0.12,kepos,per unit,0.05,2.16,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,4,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,0.49,0,$2.1600,20/8/2021,dsmanik,s,4,ipof,ipof,17/12/2021,12.5,c,0.12,kepos,per unit,0.05,2.16,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,0.5,0,$0.5500,20/8/2021,dsmanik,s,1,ipof,ipof,17/12/2021,12.5,c,0.12,kepos,per unit,0.05,0.55,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,8,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.43,0,$3.8400,20/8/2021,dsmanik,s,8,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,3.84,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,4,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.43,0,$1.9200,20/8/2021,dsmanik,s,4,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,1.92,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,22,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.46,0,$11.2200,20/8/2021,dsmanik,s,22,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,11.22,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,9,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.49,0,$4.8600,20/8/2021,dsmanik,s,9,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,4.86,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,7,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.48,0,$3.7100,20/8/2021,dsmanik,s,7,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,3.71,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,4,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.49,0,$2.1600,20/8/2021,dsmanik,s,4,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,2.16,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,6,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.46,0,$3.0600,20/8/2021,dsmanik,s,6,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,3.06,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,6,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.49,0,$3.2400,20/8/2021,dsmanik,s,6,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,3.24,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.49,0,$1.0800,20/8/2021,dsmanik,s,2,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,1.08,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,9,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.49,0,$4.8600,20/8/2021,dsmanik,s,9,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,4.86,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.49,0,$1.0800,20/8/2021,dsmanik,s,2,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,1.08,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.5,0,$0.5500,20/8/2021,dsmanik,s,1,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,0.55,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0,$0.0500,20/8/2021,dsmanik,s,1,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,0.05,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.0025,0,$0.0525,20/8/2021,dsmanik,s,1,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,0.0525,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.5,0,$0.5500,20/8/2021,dsmanik,s,1,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,0.55,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,3,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,-0.3,0,$(0.7500),20/8/2021,dsmanik,s,3,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,-0.75,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,3,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,-0.25,0,$(0.6000),20/8/2021,dsmanik,s,3,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,-0.6,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,-0.25,0,$(0.2000),20/8/2021,dsmanik,s,1,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,-0.2,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,11,IPOF,IPOF,17/12/2021,$12.50,C,$0.10,KEPOS,Per Unit,0.05,-0.2,0,$(1.6500),20/8/2021,dsmanik,s,11,ipof,ipof,17/12/2021,12.5,c,0.1,kepos,per unit,0.05,-1.65,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,0.49,0,$1.0800,20/8/2021,dsmanik,s,2,ipof,ipof,17/12/2021,12.5,c,0.12,kepos,per unit,0.05,1.08,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,4,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.49,0,$2.1600,20/8/2021,dsmanik,s,4,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,2.16,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,-0.42,0,$(0.3700),20/8/2021,dsmanik,s,1,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,-0.37,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,-0.3,0,$(0.2500),20/8/2021,dsmanik,s,1,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,-0.25,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,-0.25,0,$(0.2000),20/8/2021,dsmanik,s,1,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,-0.2,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,10,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,-0.25,0,$(2.0000),20/8/2021,dsmanik,s,10,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,-2,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,-0.43,0,$(0.7600),20/8/2021,dsmanik,s,2,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,-0.76,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,-0.25,0,$(0.2000),20/8/2021,dsmanik,s,1,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,-0.2,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,-0.25,0,$(0.2000),20/8/2021,dsmanik,s,1,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,-0.2,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,10,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,-0.25,0,$(2.0000),20/8/2021,dsmanik,s,10,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,-2,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,-0.25,0,$(0.2000),20/8/2021,dsmanik,s,1,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,-0.2,313097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
