Clearing Fee,Commission Rate,Date,User,Route,Side,Exec Qty,Security,Root,Expiry,Strike,Call/Put,Average Price,Portfolio,Commission Type,WEX Connect Rate,Exch\. Fee Rate,Total Charge
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,7,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.93 ,MS,Per Unit,0,0,$0.35 
0,0.05,10/20/2021,DSmanik,CBOE-OPT,BYO,2,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.93 ,MS,Per Unit,0,0,$0.10 
0,0.05,10/20/2021,DSmanik,ISE-OPT,BYO,2,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.93 ,MS,Per Unit,0,0,$0.10 
0,0.05,10/20/2021,DSmanik,ISE-OPT,BYO,4,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.93 ,MS,Per Unit,0,0,$0.20 
0,0.05,10/20/2021,DSmanik,ISE-OPT,BYO,5,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.93 ,MS,Per Unit,0,0,$0.25 
0,0.05,10/20/2021,DSmanik,ISE-OPT,BYO,1,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.93 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/20/2021,DSmanik,ISE-OPT,BYO,1,TSLA,TSLA,10/22/2021,$960.00 ,C,$0.93 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/22/2021,DSmanik,CBOE-OPT,SLO,2,RCL,RCL,6/17/2022,$70.00 ,P,$5.15 ,MS,Per Unit,0,0,$0.10 
0,0.05,10/22/2021,DSmanik,CBOE-OPT,SLO,2,RCL,RCL,6/17/2022,$70.00 ,P,$5.15 ,MS,Per Unit,0,0,$0.10 
0,0.05,10/22/2021,DSmanik,CBOE-OPT,SLO,2,RCL,RCL,6/17/2022,$70.00 ,P,$5.15 ,MS,Per Unit,0,0,$0.10 
0,0.05,10/22/2021,DSmanik,CBOE-OPT,SLO,2,RCL,RCL,6/17/2022,$70.00 ,P,$5.15 ,MS,Per Unit,0,0,$0.10 
0,0.05,10/22/2021,DSmanik,ISE-OPT,SLO,2,RCL,RCL,6/17/2022,$70.00 ,P,$5.15 ,MS,Per Unit,0,0,$0.10 
0,0.05,10/22/2021,DSmanik,CBOE-OPT,SLO,1,RCL,RCL,6/17/2022,$70.00 ,P,$5.15 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/22/2021,DSmanik,CBOE-OPT,SLO,1,RCL,RCL,6/17/2022,$70.00 ,P,$5.15 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/22/2021,DSmanik,ISE-OPT,SLO,2,RCL,RCL,6/17/2022,$70.00 ,P,$5.15 ,MS,Per Unit,0,0,$0.10 
0,0.05,10/22/2021,DSmanik,CBOE-OPT,SLO,2,RCL,RCL,6/17/2022,$70.00 ,P,$5.15 ,MS,Per Unit,0,0,$0.10 
0,0.05,10/22/2021,DSmanik,CBOE-OPT,SLO,2,RCL,RCL,6/17/2022,$70.00 ,P,$5.15 ,MS,Per Unit,0,0,$0.10 
0,0.05,10/22/2021,DSmanik,ISE-OPT,SLO,4,RCL,RCL,6/17/2022,$70.00 ,P,$5.15 ,MS,Per Unit,0,0,$0.20 
0,0.05,10/22/2021,DSmanik,CBOE-OPT,SLO,1,RCL,RCL,6/17/2022,$70.00 ,P,$5.15 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/22/2021,DSmanik,CBOE-OPT,SLO,1,RCL,RCL,6/17/2022,$70.00 ,P,$5.15 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/22/2021,DSmanik,CBOE-OPT,SLO,2,RCL,RCL,6/17/2022,$70.00 ,P,$5.15 ,MS,Per Unit,0,0,$0.10 
0,0.05,10/22/2021,DSmanik,ISE-OPT,SLO,2,RCL,RCL,6/17/2022,$70.00 ,P,$5.15 ,MS,Per Unit,0,0,$0.10 
0,0.05,10/22/2021,DSmanik,CBOE-OPT,SLO,2,RCL,RCL,6/17/2022,$70.00 ,P,$5.15 ,MS,Per Unit,0,0,$0.10 
0,0.05,10/22/2021,DSmanik,ISE-OPT,SLO,3,RCL,RCL,6/17/2022,$70.00 ,P,$5.15 ,MS,Per Unit,0,0,$0.15 
0,0.05,10/22/2021,DSmanik,ISE-OPT,SLO,3,RCL,RCL,6/17/2022,$70.00 ,P,$5.15 ,MS,Per Unit,0,0,$0.15 
0,0.05,10/22/2021,DSmanik,ISE-OPT,SLO,2,RCL,RCL,6/17/2022,$70.00 ,P,$5.15 ,MS,Per Unit,0,0,$0.10 
0,0.05,10/22/2021,DSmanik,CBOE-OPT,SLO,2,RCL,RCL,6/17/2022,$70.00 ,P,$5.15 ,MS,Per Unit,0,0,$0.10 
0,0.05,10/22/2021,DSmanik,CBOE-OPT,SLO,3,RCL,RCL,6/17/2022,$70.00 ,P,$5.15 ,MS,Per Unit,0,0,$0.15 
0,0.05,10/22/2021,DSmanik,CBOE-OPT,SLO,1,RCL,RCL,6/17/2022,$70.00 ,P,$5.15 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/22/2021,DSmanik,CBOE-OPT,SLO,2,RCL,RCL,6/17/2022,$70.00 ,P,$5.15 ,MS,Per Unit,0,0,$0.10 
0,0.05,10/22/2021,DSmanik,CBOE-OPT,SLO,2,RCL,RCL,6/17/2022,$70.00 ,P,$5.15 ,MS,Per Unit,0,0,$0.10 
0,0.05,10/22/2021,DSmanik,CBOE-OPT,SLO,4,RCL,RCL,6/17/2022,$70.00 ,P,$5.16 ,MS,Per Unit,0,0,$0.20 
0,0.05,10/22/2021,DSmanik,ISE-OPT,SLO,4,RCL,RCL,6/17/2022,$70.00 ,P,$5.15 ,MS,Per Unit,0,0,$0.20 
0,0.05,10/22/2021,DSmanik,CBOE-OPT,SLO,4,RCL,RCL,6/17/2022,$70.00 ,P,$5.16 ,MS,Per Unit,0,0,$0.20 
0,0.05,10/22/2021,DSmanik,CBOE-OPT,SLO,2,RCL,RCL,6/17/2022,$70.00 ,P,$5.15 ,MS,Per Unit,0,0,$0.10 
0,0.05,10/22/2021,DSmanik,CBOE-OPT,SLO,1,RCL,RCL,6/17/2022,$70.00 ,P,$5.15 ,MS,Per Unit,0,0,$0.05 
0,0,10/22/2021,DFilippidis,PHLX-WEX-CONNECT,SLO,"2,000",GDX,GDX,12/17/2021,$36.00 ,C,$0.48 ,UBS-CUST,Per Unit,0.02,0,$40.00 
0,0.05,10/22/2021,DSmanik,WEX-BESTX-OPT,SLO,4,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.15 ,VIVALDI-OMNI,Per Unit,0,0,$0.20 
0,0.05,10/22/2021,DSmanik,WEX-BESTX-OPT,SLO,4,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.15 ,VIVALDI-OMNI,Per Unit,0,0.0025,$0.21 
0,0.05,10/22/2021,DSmanik,WEX-BESTX-OPT,SLO,4,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.15 ,VIVALDI-OMNI,Per Unit,0,0,$0.20 
0,0.05,10/22/2021,DSmanik,WEX-BESTX-OPT,SLO,50,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.15 ,VIVALDI-OMNI,Per Unit,0,0.85,$45.00 
0,0.05,10/22/2021,DSmanik,WEX-BESTX-OPT,SLO,1,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.15 ,VIVALDI-OMNI,Per Unit,0,0.85,$0.90 
0,0.05,10/22/2021,DSmanik,WEX-BESTX-OPT,SLO,50,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.15 ,VIVALDI-OMNI,Per Unit,0,0.85,$45.00 
0,0.05,10/22/2021,DSmanik,WEX-BESTX-OPT,SLO,4,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.15 ,VIVALDI-OMNI,Per Unit,0,0.0025,$0.21 
0,0.05,10/22/2021,DSmanik,WEX-BESTX-OPT,SLO,4,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.15 ,VIVALDI-OMNI,Per Unit,0,0,$0.20 
0,0.05,10/22/2021,DSmanik,WEX-BESTX-OPT,SLO,4,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.15 ,VIVALDI-OMNI,Per Unit,0,0,$0.20 
0,0.05,10/22/2021,DSmanik,WEX-BESTX-OPT,SLO,22,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.15 ,VIVALDI-OMNI,Per Unit,0,-0.85,($17.60)
0,0.05,10/22/2021,DSmanik,WEX-BESTX-OPT,SLO,24,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.15 ,VIVALDI-OMNI,Per Unit,0,-0.86,($19.44)
0,0.05,10/22/2021,DSmanik,WEX-BESTX-OPT,SLO,21,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.15 ,VIVALDI-OMNI,Per Unit,0,-0.85,($16.80)
0,0.05,10/22/2021,DSmanik,WEX-BESTX-OPT,SLO,19,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.15 ,VIVALDI-OMNI,Per Unit,0,-0.8,($14.25)
0,0.05,10/22/2021,DSmanik,WEX-BESTX-OPT,SLO,14,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.15 ,VIVALDI-OMNI,Per Unit,0,-0.8,($10.50)
0,0.05,10/22/2021,DSmanik,WEX-BESTX-OPT,SLO,25,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.15 ,VIVALDI-OMNI,Per Unit,0,-0.85,($20.00)
0,0.05,10/22/2021,DSmanik,CBOE-OPT,SLO,1,RCL,RCL,6/17/2022,$70.00 ,P,$5.20 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/22/2021,DSmanik,CBOE-OPT,SLO,3,RCL,RCL,6/17/2022,$70.00 ,P,$5.20 ,MS,Per Unit,0,0,$0.15 
0,0.05,10/22/2021,DSmanik,CBOE-OPT,SLO,2,RCL,RCL,6/17/2022,$70.00 ,P,$5.20 ,MS,Per Unit,0,0,$0.10 
0,0.05,10/22/2021,DSmanik,CBOE-OPT,SLO,1,RCL,RCL,6/17/2022,$70.00 ,P,$5.20 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/22/2021,DSmanik,CBOE-OPT,SLO,6,RCL,RCL,6/17/2022,$70.00 ,P,$5.20 ,MS,Per Unit,0,0,$0.30 
0,0.05,10/22/2021,DSmanik,CBOE-OPT,SLO,5,RCL,RCL,6/17/2022,$70.00 ,P,$5.20 ,MS,Per Unit,0,0,$0.25 
0,0.05,10/22/2021,DSmanik,ISE-OPT,SLO,1,RCL,RCL,6/17/2022,$70.00 ,P,$5.20 ,MS,Per Unit,0,0,$0.05 
0,0.05,10/22/2021,DSmanik,WEX-SWEEP,SLO,1,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.15 ,VIVALDI-OMNI,Per Unit,0,0.85,$0.90 
0,0.05,10/22/2021,DSmanik,WEX-SWEEP,SLO,99,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.15 ,VIVALDI-OMNI,Per Unit,0,0.85,$89.10 
0,0,10/25/2021,DFilippidis,AWAY-MIZUHO-OSCARGRUSS,BYO,300,AMD,AMD,4/14/2022,$115.00 ,P,$9.45 ,MIZUHO-DERIVS,Per Unit,0.02,0,$6.00 
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,1,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.30 ,MILTON,Per Unit,0,-0.85,($0.80)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,3,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.35 ,MILTON,Per Unit,0,-0.86,($2.43)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,2,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.35 ,MILTON,Per Unit,0,-0.8,($1.50)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,1,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.35 ,MILTON,Per Unit,0,-0.8,($0.75)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,1,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.35 ,MILTON,Per Unit,0,-0.86,($0.81)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,3,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.35 ,MILTON,Per Unit,0,-0.85,($2.40)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,3,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.35 ,MILTON,Per Unit,0,-0.85,($2.40)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,1,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.35 ,MILTON,Per Unit,0,-0.85,($0.80)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,1,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.35 ,MILTON,Per Unit,0,-0.85,($0.80)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,1,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.35 ,MILTON,Per Unit,0,-0.86,($0.81)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,1,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.35 ,MILTON,Per Unit,0,-0.85,($0.80)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,1,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.35 ,MILTON,Per Unit,0,-0.86,($0.81)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,1,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.35 ,MILTON,Per Unit,0,-0.85,($0.80)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,1,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.35 ,MILTON,Per Unit,0,-0.85,($0.80)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,1,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.35 ,MILTON,Per Unit,0,-0.85,($0.80)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,1,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.35 ,MILTON,Per Unit,0,-0.85,($0.80)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,2,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.35 ,MILTON,Per Unit,0,0.85,$1.80 
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,1,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.35 ,MILTON,Per Unit,0,0.85,$0.90 
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,1,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.35 ,MILTON,Per Unit,0,0.85,$0.90 
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,1,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.35 ,MILTON,Per Unit,0,-0.85,($0.80)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,4,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.35 ,MILTON,Per Unit,0,0.85,$3.60 
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,2,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.35 ,MILTON,Per Unit,0,1,$2.10 
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,1,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.35 ,MILTON,Per Unit,0,0.85,$0.90 
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,17,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.35 ,MILTON,Per Unit,0,0.85,$15.30 
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,9,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.35 ,MILTON,Per Unit,0,0.85,$8.10 
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,11,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.35 ,MILTON,Per Unit,0,1,$11.55 
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,5,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.35 ,MILTON,Per Unit,0,0.85,$4.50 
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,1,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.35 ,MILTON,Per Unit,0,0.85,$0.90 
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,1,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.35 ,MILTON,Per Unit,0,0,$0.05 
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,11,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.35 ,MILTON,Per Unit,0,0,$0.55 
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,11,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.35 ,MILTON,Per Unit,0,0,$0.55 
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,2,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.35 ,MILTON,Per Unit,0,0,$0.10 
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,2,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.35 ,MILTON,Per Unit,0,0,$0.10 
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,2,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.35 ,MILTON,Per Unit,0,0,$0.10 
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,2,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.35 ,MILTON,Per Unit,0,0,$0.10 
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,2,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.35 ,MILTON,Per Unit,0,0,$0.10 
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,2,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.35 ,MILTON,Per Unit,0,0,$0.10 
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,2,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.35 ,MILTON,Per Unit,0,0,$0.10 
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,2,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.35 ,MILTON,Per Unit,0,0,$0.10 
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,2,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.35 ,MILTON,Per Unit,0,0,$0.10 
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,2,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.35 ,MILTON,Per Unit,0,0,$0.10 
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,25,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.35 ,MILTON,Per Unit,0,0,$1.25 
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,4,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.35 ,MILTON,Per Unit,0,0,$0.20 
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,4,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.40 ,MILTON,Per Unit,0,-0.85,($3.20)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,4,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.40 ,MILTON,Per Unit,0,-0.85,($3.20)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,2,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.40 ,MILTON,Per Unit,0,-0.8,($1.50)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,4,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.40 ,MILTON,Per Unit,0,-0.85,($3.20)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,1,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.40 ,MILTON,Per Unit,0,-0.8,($0.75)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,4,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.40 ,MILTON,Per Unit,0,-0.86,($3.24)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,3,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.40 ,MILTON,Per Unit,0,-0.85,($2.40)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,3,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.40 ,MILTON,Per Unit,0,-0.85,($2.40)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,2,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.40 ,MILTON,Per Unit,0,-0.8,($1.50)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,1,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.40 ,MILTON,Per Unit,0,-0.8,($0.75)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,4,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.40 ,MILTON,Per Unit,0,-0.85,($3.20)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,3,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.40 ,MILTON,Per Unit,0,-0.86,($2.43)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,4,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.40 ,MILTON,Per Unit,0,-0.85,($3.20)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,1,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.40 ,MILTON,Per Unit,0,-0.8,($0.75)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,3,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.40 ,MILTON,Per Unit,0,-0.8,($2.25)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,4,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.40 ,MILTON,Per Unit,0,-0.85,($3.20)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,5,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.40 ,MILTON,Per Unit,0,-0.85,($4.00)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,5,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.40 ,MILTON,Per Unit,0,-0.86,($4.05)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,2,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.40 ,MILTON,Per Unit,0,-0.86,($1.62)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,2,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.40 ,MILTON,Per Unit,0,-0.85,($1.60)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,2,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.40 ,MILTON,Per Unit,0,-0.85,($1.60)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,1,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.40 ,MILTON,Per Unit,0,-0.8,($0.75)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,1,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.40 ,MILTON,Per Unit,0,-0.8,($0.75)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,2,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.40 ,MILTON,Per Unit,0,-0.85,($1.60)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,2,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.40 ,MILTON,Per Unit,0,-0.86,($1.62)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,1,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.40 ,MILTON,Per Unit,0,-0.85,($0.80)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,1,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.40 ,MILTON,Per Unit,0,-0.86,($0.81)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,1,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.40 ,MILTON,Per Unit,0,-0.85,($0.80)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,2,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.40 ,MILTON,Per Unit,0,-0.85,($1.60)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,1,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.40 ,MILTON,Per Unit,0,-0.8,($0.75)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,2,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.40 ,MILTON,Per Unit,0,-0.85,($1.60)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,1,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.40 ,MILTON,Per Unit,0,-0.8,($0.75)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,2,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.40 ,MILTON,Per Unit,0,-0.85,($1.60)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,2,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.40 ,MILTON,Per Unit,0,-0.86,($1.62)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,2,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.40 ,MILTON,Per Unit,0,-0.85,($1.60)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,1,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.40 ,MILTON,Per Unit,0,-0.8,($0.75)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,2,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.40 ,MILTON,Per Unit,0,-0.85,($1.60)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,2,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.40 ,MILTON,Per Unit,0,-0.85,($1.60)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,2,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.40 ,MILTON,Per Unit,0,-0.86,($1.62)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,1,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.40 ,MILTON,Per Unit,0,-0.8,($0.75)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,1,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.40 ,MILTON,Per Unit,0,-0.85,($0.80)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,1,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.40 ,MILTON,Per Unit,0,-0.85,($0.80)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,1,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.40 ,MILTON,Per Unit,0,-0.8,($0.75)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,2,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.40 ,MILTON,Per Unit,0,-0.85,($1.60)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,1,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.40 ,MILTON,Per Unit,0,-0.8,($0.75)
0,0.05,10/26/2021,DSmanik,WEX-SWEEP,SLO,2,RBAC,RBAC,1/21/2022,$10.00 ,C,$0.40 ,MILTON,Per Unit,0,-0.86,($1.62)
0,0,10/28/2021,DFilippidis,CBOE-WEX-CONNECT,SLO,"4,000",.VIX,VIX,11/17/2021,$17.00 ,P,$0.67 ,UBS-CUST,Per Unit,0.02,0,$80.00 
0,0,10/28/2021,DFilippidis,CBOE-WEX-CONNECT,BYO,"2,000",.VIX,VIX,11/17/2021,$19.00 ,P,$1.85 ,UBS-CUST,Per Unit,0.02,0,$40.00 
