Clearing Fee,Date,User,Route,Exec Qty,Side,Security,Root,Expiry,Strike,Call/Put,Average Price,Portfolio,Commission Type,Commission Rate,WEX Connect Rate,Exch\. Fee Rate,Total Charge
0,8/19/2021,DSmanik,WEX-SWEEP,9,s,LEV,LEV,20/08/2021,$12.50,P,$0.70,DIFESA,Per Unit,0.05,0,-0.85,$(7.2000)
0,8/19/2021,DSmanik,WEX-SWEEP,8,s,LEV,LEV,20/08/2021,$12.50,P,$0.70,DIFESA,Per Unit,0.05,0,-0.8,$(6.0000)
0,8/19/2021,DSmanik,WEX-SWEEP,9,s,LEV,LEV,20/08/2021,$12.50,P,$0.70,DIFESA,Per Unit,0.05,0,-0.85,$(7.2000)
0,8/19/2021,DSmanik,WEX-SWEEP,10,s,LEV,LEV,20/08/2021,$12.50,P,$0.70,DIFESA,Per Unit,0.05,0,-0.85,$(8.0000)
0,8/19/2021,DSmanik,WEX-SWEEP,10,s,LEV,LEV,20/08/2021,$12.50,P,$0.70,DIFESA,Per Unit,0.05,0,-0.86,$(8.1000)
0,8/19/2021,DSmanik,WEX-SWEEP,4,s,LEV,LEV,20/08/2021,$12.50,P,$0.70,DIFESA,Per Unit,0.05,0,-0.8,$(3.0000)
0,8/19/2021,DSmanik,WEX-SWEEP,10,s,LEV,LEV,20/08/2021,$12.50,P,$0.60,DIFESA,Per Unit,0.05,0,-0.85,$(8.0000)
0,8/19/2021,DSmanik,WEX-SWEEP,8,s,LEV,LEV,20/08/2021,$12.50,P,$0.60,DIFESA,Per Unit,0.05,0,-0.8,$(6.0000)
0,8/19/2021,DSmanik,WEX-SWEEP,9,s,LEV,LEV,20/08/2021,$12.50,P,$0.60,DIFESA,Per Unit,0.05,0,-0.85,$(7.2000)
0,8/19/2021,DSmanik,WEX-SWEEP,9,s,LEV,LEV,20/08/2021,$12.50,P,$0.60,DIFESA,Per Unit,0.05,0,-0.85,$(7.2000)
0,8/19/2021,DSmanik,WEX-SWEEP,10,s,LEV,LEV,20/08/2021,$12.50,P,$0.60,DIFESA,Per Unit,0.05,0,-0.86,$(8.1000)
0,8/19/2021,DSmanik,WEX-SWEEP,4,s,LEV,LEV,20/08/2021,$12.50,P,$0.60,DIFESA,Per Unit,0.05,0,-0.8,$(3.0000)
0,8/19/2021,DSmanik,WEX-SWEEP,9,s,MYPS,MYPS,20/08/2021,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0,-0.85,$(7.2000)
0,8/19/2021,DSmanik,WEX-SWEEP,9,s,MYPS,MYPS,20/08/2021,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0,-0.85,$(7.2000)
0,8/19/2021,DSmanik,WEX-SWEEP,10,s,MYPS,MYPS,20/08/2021,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0,-0.86,$(8.1000)
0,8/19/2021,DSmanik,WEX-SWEEP,4,s,MYPS,MYPS,20/08/2021,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0,-0.8,$(3.0000)
0,8/19/2021,DSmanik,WEX-SWEEP,8,s,MYPS,MYPS,20/08/2021,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0,-0.8,$(6.0000)
0,8/19/2021,DSmanik,WEX-SWEEP,10,s,MYPS,MYPS,20/08/2021,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0,-0.85,$(8.0000)
0,8/19/2021,DSmanik,WEX-SWEEP,10,s,LEV,LEV,20/08/2021,$12.50,P,$0.70,DIFESA,Per Unit,0.05,0,-0.85,$(8.0000)
0,8/19/2021,DSmanik,WEX-SWEEP,8,s,LEV,LEV,20/08/2021,$12.50,P,$0.70,DIFESA,Per Unit,0.05,0,-0.8,$(6.0000)
0,8/19/2021,DSmanik,WEX-SWEEP,9,s,LEV,LEV,20/08/2021,$12.50,P,$0.70,DIFESA,Per Unit,0.05,0,-0.85,$(7.2000)
0,8/19/2021,DSmanik,WEX-SWEEP,9,s,LEV,LEV,20/08/2021,$12.50,P,$0.70,DIFESA,Per Unit,0.05,0,-0.85,$(7.2000)
0,8/19/2021,DSmanik,WEX-SWEEP,10,s,LEV,LEV,20/08/2021,$12.50,P,$0.70,DIFESA,Per Unit,0.05,0,-0.86,$(8.1000)
0,8/19/2021,DSmanik,WEX-SWEEP,4,s,LEV,LEV,20/08/2021,$12.50,P,$0.70,DIFESA,Per Unit,0.05,0,-0.8,$(3.0000)
0,8/19/2021,DSmanik,WEX-SWEEP,10,s,LEV,LEV,20/08/2021,$12.50,P,$0.65,DIFESA,Per Unit,0.05,0,-0.86,$(8.1000)
0,8/19/2021,DSmanik,WEX-SWEEP,7,s,LEV,LEV,20/08/2021,$12.50,P,$0.65,DIFESA,Per Unit,0.05,0,-0.85,$(5.6000)
0,8/19/2021,DSmanik,WEX-SWEEP,8,s,LEV,LEV,20/08/2021,$12.50,P,$0.65,DIFESA,Per Unit,0.05,0,-0.85,$(6.4000)
0,8/19/2021,DSmanik,WEX-SWEEP,4,s,LEV,LEV,20/08/2021,$12.50,P,$0.65,DIFESA,Per Unit,0.05,0,-0.8,$(3.0000)
0,8/19/2021,DSmanik,WEX-SWEEP,7,s,LEV,LEV,20/08/2021,$12.50,P,$0.65,DIFESA,Per Unit,0.05,0,-0.85,$(5.6000)
0,8/19/2021,DSmanik,WEX-SWEEP,8,s,LEV,LEV,20/08/2021,$12.50,P,$0.65,DIFESA,Per Unit,0.05,0,-0.86,$(6.4800)
0,8/19/2021,DSmanik,WEX-SWEEP,6,s,LEV,LEV,20/08/2021,$12.50,P,$0.65,DIFESA,Per Unit,0.05,0,-0.8,$(4.5000)
0,8/19/2021,DSmanik,WEX-SWEEP,9,s,LEV,LEV,20/08/2021,$12.50,P,$0.70,DIFESA,Per Unit,0.05,0,-0.85,$(7.2000)
0,8/19/2021,DSmanik,WEX-SWEEP,9,s,LEV,LEV,20/08/2021,$12.50,P,$0.70,DIFESA,Per Unit,0.05,0,-0.85,$(7.2000)
0,8/19/2021,DSmanik,WEX-SWEEP,8,s,LEV,LEV,20/08/2021,$12.50,P,$0.70,DIFESA,Per Unit,0.05,0,-0.8,$(6.0000)
0,8/19/2021,DSmanik,WEX-SWEEP,10,s,LEV,LEV,20/08/2021,$12.50,P,$0.70,DIFESA,Per Unit,0.05,0,-0.85,$(8.0000)
0,8/19/2021,DSmanik,WEX-SWEEP,10,s,LEV,LEV,20/08/2021,$12.50,P,$0.70,DIFESA,Per Unit,0.05,0,-0.86,$(8.1000)
0,8/19/2021,DSmanik,WEX-SWEEP,4,s,LEV,LEV,20/08/2021,$12.50,P,$0.70,DIFESA,Per Unit,0.05,0,-0.8,$(3.0000)
0,8/19/2021,DSmanik,WEX-SWEEP,9,s,LEV,LEV,20/08/2021,$12.50,P,$0.65,DIFESA,Per Unit,0.05,0,-0.85,$(7.2000)
0,8/19/2021,DSmanik,WEX-SWEEP,9,s,LEV,LEV,20/08/2021,$12.50,P,$0.65,DIFESA,Per Unit,0.05,0,-0.85,$(7.2000)
0,8/19/2021,DSmanik,WEX-SWEEP,8,s,LEV,LEV,20/08/2021,$12.50,P,$0.65,DIFESA,Per Unit,0.05,0,-0.8,$(6.0000)
0,8/19/2021,DSmanik,WEX-SWEEP,10,s,LEV,LEV,20/08/2021,$12.50,P,$0.65,DIFESA,Per Unit,0.05,0,-0.85,$(8.0000)
0,8/19/2021,DSmanik,WEX-SWEEP,4,s,LEV,LEV,20/08/2021,$12.50,P,$0.65,DIFESA,Per Unit,0.05,0,-0.8,$(3.0000)
0,8/19/2021,DSmanik,WEX-SWEEP,10,s,LEV,LEV,20/08/2021,$12.50,P,$0.65,DIFESA,Per Unit,0.05,0,-0.86,$(8.1000)
0,8/19/2021,DSmanik,WEX-SWEEP,9,s,LEV,LEV,20/08/2021,$12.50,P,$0.70,DIFESA,Per Unit,0.05,0,-0.85,$(7.2000)
0,8/19/2021,DSmanik,WEX-SWEEP,8,s,LEV,LEV,20/08/2021,$12.50,P,$0.70,DIFESA,Per Unit,0.05,0,-0.8,$(6.0000)
0,8/19/2021,DSmanik,WEX-SWEEP,9,s,LEV,LEV,20/08/2021,$12.50,P,$0.70,DIFESA,Per Unit,0.05,0,-0.85,$(7.2000)
0,8/19/2021,DSmanik,WEX-SWEEP,10,s,LEV,LEV,20/08/2021,$12.50,P,$0.70,DIFESA,Per Unit,0.05,0,-0.85,$(8.0000)
0,8/19/2021,DSmanik,WEX-SWEEP,10,s,LEV,LEV,20/08/2021,$12.50,P,$0.70,DIFESA,Per Unit,0.05,0,-0.86,$(8.1000)
0,8/19/2021,DSmanik,WEX-SWEEP,4,s,LEV,LEV,20/08/2021,$12.50,P,$0.70,DIFESA,Per Unit,0.05,0,-0.8,$(3.0000)
0,8/19/2021,DSmanik,WEX-SWEEP,9,s,LEV,LEV,20/08/2021,$12.50,P,$0.70,DIFESA,Per Unit,0.05,0,-0.85,$(7.2000)
0,8/19/2021,DSmanik,WEX-SWEEP,9,s,LEV,LEV,20/08/2021,$12.50,P,$0.70,DIFESA,Per Unit,0.05,0,-0.85,$(7.2000)
0,8/19/2021,DSmanik,WEX-SWEEP,8,s,LEV,LEV,20/08/2021,$12.50,P,$0.70,DIFESA,Per Unit,0.05,0,-0.8,$(6.0000)
0,8/19/2021,DSmanik,WEX-SWEEP,10,s,LEV,LEV,20/08/2021,$12.50,P,$0.70,DIFESA,Per Unit,0.05,0,-0.85,$(8.0000)
0,8/19/2021,DSmanik,WEX-SWEEP,10,s,LEV,LEV,20/08/2021,$12.50,P,$0.70,DIFESA,Per Unit,0.05,0,-0.86,$(8.1000)
0,8/19/2021,DSmanik,WEX-SWEEP,4,s,LEV,LEV,20/08/2021,$12.50,P,$0.70,DIFESA,Per Unit,0.05,0,-0.8,$(3.0000)
0,8/19/2021,DSmanik,WEX-SWEEP,1,s,MYPS,MYPS,20/08/2021,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0,-0.86,$(0.8100)
0,8/19/2021,DSmanik,WEX-SWEEP,15,s,MYPS,MYPS,20/08/2021,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0,0.85,$13.5000
0,8/19/2021,DSmanik,WEX-SWEEP,1,s,MYPS,MYPS,20/08/2021,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0,0,$0.0500
0,8/19/2021,DSmanik,WEX-SWEEP,1,s,MYPS,MYPS,20/08/2021,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0,0,$0.0500
0,8/19/2021,DSmanik,WEX-SWEEP,1,s,MYPS,MYPS,20/08/2021,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0,0,$0.0500
0,8/19/2021,DSmanik,WEX-SWEEP,1,s,MYPS,MYPS,20/08/2021,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0,0.0025,$0.0525
0,8/19/2021,DSmanik,WEX-SWEEP,6,s,MYPS,MYPS,20/08/2021,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0,-0.86,$(4.8600)
0,8/19/2021,DSmanik,WEX-SWEEP,1,s,MYPS,MYPS,20/08/2021,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/19/2021,DSmanik,WEX-SWEEP,5,s,MYPS,MYPS,20/08/2021,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0,-0.8,$(3.7500)
0,8/19/2021,DSmanik,WEX-SWEEP,2,s,MYPS,MYPS,20/08/2021,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0,-0.8,$(1.5000)
0,8/19/2021,DSmanik,WEX-SWEEP,6,s,MYPS,MYPS,20/08/2021,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0,-0.85,$(4.8000)
0,8/19/2021,DSmanik,WEX-SWEEP,5,s,MYPS,MYPS,20/08/2021,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0,-0.85,$(4.0000)
0,8/19/2021,DSmanik,WEX-SWEEP,5,s,MYPS,MYPS,20/08/2021,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0,-0.85,$(4.0000)
0,8/19/2021,DSmanik,WEX-SWEEP,10,s,MYPS,MYPS,20/08/2021,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0,0.85,$9.0000
0,8/19/2021,DSmanik,WEX-SWEEP,4,s,MYPS,MYPS,20/08/2021,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0,0,$0.2000
0,8/19/2021,DSmanik,WEX-SWEEP,10,s,MYPS,MYPS,20/08/2021,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0,0.85,$9.0000
0,8/19/2021,DSmanik,WEX-SWEEP,10,s,MYPS,MYPS,20/08/2021,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0,0.85,$9.0000
0,8/19/2021,DSmanik,WEX-SWEEP,15,s,MYPS,MYPS,20/08/2021,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0,0.85,$13.5000
0,8/19/2021,DSmanik,WEX-SWEEP,9,s,MYPS,MYPS,20/08/2021,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0,0.85,$8.1000
0,8/19/2021,DSmanik,WEX-SWEEP,3,s,MYPS,MYPS,20/08/2021,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0,0.85,$2.7000
0,8/19/2021,DSmanik,WEX-SWEEP,10,s,MYPS,MYPS,20/08/2021,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0,0.85,$9.0000
0,8/19/2021,DSmanik,WEX-SWEEP,5,s,MYPS,MYPS,20/08/2021,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0,0.0025,$0.2625
0,8/19/2021,DSmanik,WEX-SWEEP,5,s,MYPS,MYPS,20/08/2021,$5.00,P,$1.00,DIFESA,Per Unit,0.05,0,0,$0.2500
0,8/20/2021,DSmanik,WEX-SWEEP,1,s,SUNL,SUNL,20/08/2021,$7.50,P,$2.30,DIFESA-OMNI,Per Unit,0.05,0,-0.86,$(0.8100)
0,8/20/2021,DSmanik,WEX-SWEEP,1,s,SUNL,SUNL,20/08/2021,$7.50,P,$2.30,DIFESA-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/20/2021,DSmanik,WEX-SWEEP,1,s,MYPS,MYPS,20/08/2021,$5.00,P,$0.65,DIFESA-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/20/2021,DSmanik,WEX-SWEEP,1,s,MYPS,MYPS,20/08/2021,$5.00,P,$0.65,DIFESA-OMNI,Per Unit,0.05,0,-0.86,$(0.8100)
0,8/20/2021,DSmanik,WEX-SWEEP,2,s,MYPS,MYPS,20/08/2021,$5.00,P,$0.65,DIFESA-OMNI,Per Unit,0.05,0,-0.85,$(1.6000)
0,8/20/2021,DSmanik,WEX-SWEEP,1,s,MYPS,MYPS,20/08/2021,$5.00,P,$0.65,DIFESA-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/20/2021,DSmanik,WEX-SWEEP,1,s,MYPS,MYPS,20/08/2021,$5.00,P,$0.65,DIFESA-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,8/20/2021,DSmanik,WEX-SWEEP,1,s,MYPS,MYPS,20/08/2021,$5.00,P,$0.65,DIFESA-OMNI,Per Unit,0.05,0,-0.86,$(0.8100)
0,8/20/2021,DSmanik,WEX-SWEEP,2,s,MYPS,MYPS,20/08/2021,$5.00,P,$0.65,DIFESA-OMNI,Per Unit,0.05,0,-0.85,$(1.6000)
0,8/20/2021,DSmanik,WEX-SWEEP,16,s,MYPS,MYPS,20/08/2021,$5.00,P,$0.60,DIFESA-OMNI,Per Unit,0.05,0,0.0025,$0.8400
0,8/20/2021,DSmanik,WEX-SWEEP,16,s,MYPS,MYPS,20/08/2021,$5.00,P,$0.60,DIFESA-OMNI,Per Unit,0.05,0,0.0025,$0.8400
0,8/20/2021,DSmanik,WEX-SWEEP,12,s,MYPS,MYPS,20/08/2021,$5.00,P,$0.60,DIFESA-OMNI,Per Unit,0.05,0,0.0025,$0.6300
0,8/20/2021,DSmanik,WEX-SWEEP,3,s,MYPS,MYPS,20/08/2021,$5.00,P,$0.60,DIFESA-OMNI,Per Unit,0.05,0,-0.01,$0.1200
0,8/20/2021,DSmanik,WEX-SWEEP,1,s,MYPS,MYPS,20/08/2021,$5.00,P,$0.60,DIFESA-OMNI,Per Unit,0.05,0,-0.01,$0.0400
0,8/20/2021,DSmanik,WEX-SWEEP,10,s,MYPS,MYPS,20/08/2021,$5.00,P,$0.60,DIFESA-OMNI,Per Unit,0.05,0,0.0025,$0.5250
0,8/20/2021,DSmanik,WEX-SWEEP,2,s,MYPS,MYPS,20/08/2021,$5.00,P,$0.60,DIFESA-OMNI,Per Unit,0.05,0,0.0025,$0.1050
0,8/20/2021,DSmanik,WEX-SWEEP,5,s,IPOF,IPOF,17/12/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$2.7000
0,8/20/2021,DSmanik,WEX-SWEEP,1,s,IPOF,IPOF,17/12/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$0.5400
0,8/20/2021,DSmanik,WEX-SWEEP,1,s,IPOF,IPOF,17/12/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$0.5400
0,8/20/2021,DSmanik,WEX-SWEEP,10,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.0025,$0.5250
0,8/20/2021,DSmanik,WEX-SWEEP,10,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.37,$4.2000
0,8/20/2021,DSmanik,WEX-SWEEP,7,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.43,$3.3600
0,8/20/2021,DSmanik,WEX-SWEEP,13,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0,$0.6500
0,8/20/2021,DSmanik,WEX-SWEEP,10,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0,$0.5000
0,8/20/2021,DSmanik,WEX-SWEEP,8,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.49,$4.3200
0,8/20/2021,DSmanik,WEX-SWEEP,4,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.5,$2.2000
0,8/20/2021,DSmanik,WEX-SWEEP,3,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.5,$1.6500
0,8/20/2021,DSmanik,WEX-SWEEP,4,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.48,$2.1200
0,8/20/2021,DSmanik,WEX-SWEEP,2,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0,$0.1000
0,8/20/2021,DSmanik,WEX-SWEEP,4,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.46,$2.0400
0,8/20/2021,DSmanik,WEX-SWEEP,12,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.46,$6.1200
0,8/20/2021,DSmanik,WEX-SWEEP,10,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0,$0.5000
0,8/20/2021,DSmanik,WEX-SWEEP,6,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.49,$3.2400
0,8/20/2021,DSmanik,WEX-SWEEP,14,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.5,$7.7000
0,8/20/2021,DSmanik,WEX-SWEEP,1,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,-0.2,$(0.1500)
0,8/20/2021,DSmanik,WEX-SWEEP,20,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,-0.2,$(3.0000)
0,8/20/2021,DSmanik,WEX-SWEEP,1,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.5,$0.5500
0,8/20/2021,DSmanik,WEX-SWEEP,4,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.49,$2.1600
0,8/20/2021,DSmanik,WEX-SWEEP,3,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.49,$1.6200
0,8/20/2021,DSmanik,WEX-SWEEP,13,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0,$0.6500
0,8/20/2021,DSmanik,WEX-SWEEP,1,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.49,$0.5400
0,8/20/2021,DSmanik,WEX-SWEEP,2,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.49,$1.0800
0,8/20/2021,DSmanik,WEX-SWEEP,2,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.43,$0.9600
0,8/20/2021,DSmanik,WEX-SWEEP,1,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.43,$0.4800
0,8/20/2021,DSmanik,WEX-SWEEP,4,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.5,$2.2000
0,8/20/2021,DSmanik,WEX-SWEEP,7,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.5,$3.8500
0,8/20/2021,DSmanik,WEX-SWEEP,24,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.0025,$1.2600
0,8/20/2021,DSmanik,WEX-SWEEP,62,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.5,$34.1000
0,8/20/2021,DSmanik,WEX-SWEEP,4,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.5,$2.2000
0,8/20/2021,DSmanik,WEX-SWEEP,4,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.5,$2.2000
0,8/20/2021,DSmanik,WEX-SWEEP,9,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.0025,$0.4725
0,8/20/2021,DSmanik,WEX-SWEEP,3,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.5,$1.6500
0,8/20/2021,DSmanik,WEX-SWEEP,16,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.49,$8.6400
0,8/20/2021,DSmanik,WEX-SWEEP,4,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.46,$2.0400
0,8/20/2021,DSmanik,WEX-SWEEP,5,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0,$0.2500
0,8/20/2021,DSmanik,WEX-SWEEP,7,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.5,$3.8500
0,8/20/2021,DSmanik,WEX-SWEEP,9,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0,$0.4500
0,8/20/2021,DSmanik,WEX-SWEEP,9,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.37,$3.7800
0,8/20/2021,DSmanik,WEX-SWEEP,6,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.48,$3.1800
0,8/20/2021,DSmanik,WEX-SWEEP,4,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.48,$2.1200
0,8/20/2021,DSmanik,WEX-SWEEP,1,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,-0.2,$(0.1500)
0,8/20/2021,DSmanik,WEX-SWEEP,6,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.49,$3.2400
0,8/20/2021,DSmanik,WEX-SWEEP,3,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.49,$1.6200
0,8/20/2021,DSmanik,WEX-SWEEP,1,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.5,$0.5500
0,8/20/2021,DSmanik,WEX-SWEEP,14,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.46,$7.1400
0,8/20/2021,DSmanik,WEX-SWEEP,4,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.49,$2.1600
0,8/20/2021,DSmanik,WEX-SWEEP,1,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.49,$0.5400
0,8/20/2021,DSmanik,WEX-SWEEP,4,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0,$0.2000
0,8/20/2021,DSmanik,WEX-SWEEP,16,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.43,$7.6800
0,8/20/2021,DSmanik,WEX-SWEEP,2,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.43,$0.9600
0,8/20/2021,DSmanik,WEX-SWEEP,5,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.49,$2.7000
0,8/20/2021,DSmanik,WEX-SWEEP,1,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0.43,$0.4800
0,8/20/2021,DSmanik,WEX-SWEEP,3,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.43,$(1.1400)
0,8/20/2021,DSmanik,WEX-SWEEP,2,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,$(0.4000)
0,8/20/2021,DSmanik,WEX-SWEEP,3,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.42,$(1.1100)
0,8/20/2021,DSmanik,WEX-SWEEP,3,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,$(0.6000)
0,8/20/2021,DSmanik,WEX-SWEEP,38,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,$(7.6000)
0,8/20/2021,DSmanik,WEX-SWEEP,3,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,$(0.6000)
0,8/20/2021,DSmanik,WEX-SWEEP,3,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.3,$(0.7500)
0,8/20/2021,DSmanik,WEX-SWEEP,1,s,IPOF,IPOF,17/12/2021,$12.50,C,$0.13,KEPOS,Per Unit,0.05,0,-0.25,$(0.2000)
